"","LOAD1","LOAD2","LOAD3","LOAD4","CTRL1","CTRL2","CTRL3","CTRL4"
"DNAJC11",5.16338524777396,5.08207218958969,4.8993362900858,5.07648274526379,5.05422818349081,4.97349978209758,5.54312283087953,5.43921440269149
"CAMTA1",7.45062789869586,7.28353960476325,7.43470875509356,7.62899048418603,7.6950769438822,7.29689398182836,7.4684666957303,7.57382768994002
"LOC105376689",1.75819486005377,2.17701103459492,1.7280513142455,2.14236515503027,1.76224436188241,1.60377945287216,1.9249820132955,1.77919405968058
"VAMP3",5.2334380815064,5.19878762843103,5.12528760451205,5.28740935501976,5.68054155585554,5.21940654536538,4.83017401595008,4.68042714932753
"PER3",5.40133107284348,5.074521793959,5.08346876830509,5.71627311062544,5.41539108343311,4.66480295998785,4.63129357886235,4.98175319000722
"PARK7",7.54515012775488,7.42988222674832,7.58343234005706,7.2453512074607,7.25528855371972,7.23953212661071,7.80130563336669,7.64654872186948
"ERRFI1",3.09146019567877,3.16271333538657,4.00825125287386,3.1477936725628,3.50249740408961,3.81321959491023,3.14226865969278,3.06302522491268
"SLC45A1",3.2855355723684,2.93626695339105,2.6925285707686,2.76727507656598,3.16204782096709,3.06919138540085,3.27017291781738,3.60360192604963
"RERE",7.57760507683611,7.62756334389763,7.84910218650298,7.70941309310927,7.2677327734444,7.53971640059186,7.53458688421013,7.80784101754496
"ENO1",9.4225329693185,9.48850462472238,9.04345628345991,8.68669606316728,9.36235330315588,9.18090057031903,9.78579676353238,9.55745261624172
"SLC2A5",4.25685054904509,4.51077800148011,2.70620118789122,3.20187900466553,4.36005467972543,4.31718797492504,4.11794720170669,3.39429664645077
"H6PD",4.53348627133888,5.05492307529194,4.32418693401098,4.9222676507107,4.37637048617293,4.64144691899688,4.41332057610919,4.83311794832223
"SPSB1",2.74290879834419,2.99000377737954,2.43119085932494,2.75983399839682,3.5005139399934,2.96910581259291,2.64760328136583,2.42558051346916
"SLC25A33",2.69727884076947,3.03959649599251,3.00724593884208,2.8882324062699,2.40378021560086,3.21795948502663,2.94019609616771,2.75333435116001
"TMEM201",3.14342649866388,3.04622895779279,3.37222455181007,3.19269742264307,2.97186060533407,3.13756423803988,3.09093763712574,3.52075977534735
"PIK3CD",4.08442866963337,4.64354641764146,4.77705286114003,4.40144729064145,4.47562770031654,4.35869961840518,4.67590071939151,4.77782447858175
"CLSTN1",9.70734204632664,9.47284575111394,9.69432265655933,9.57165541106436,9.8455515744607,9.66933166608621,9.77768164433575,9.70782087730269
"CTNNBIP1",3.59433028399487,3.62377432794854,2.8730718871915,3.56986978689922,3.34118400848573,2.89203445746284,3.48422863705367,3.73288651186093
"LZIC",5.60140932932496,5.6438882569416,5.8279393135948,5.57431427543863,6.03624689427593,5.8883350566342,5.63558340546988,5.00449273425332
"NMNAT1",2.7354033244276,2.75920144447176,3.08883778544225,2.71692719898902,3.18939305778995,3.08576697284013,2.88623323105254,3.31194274149716
"UBE4B",6.47938383364573,6.34692382902916,6.52899348139749,6.40374747843911,6.47345922665919,6.65064691242797,6.53771565714953,6.58130669854473
"KIF1B",10.0759420449987,10.0146631400187,10.0901848407877,9.86445372059574,10.3994514568407,10.1795573434172,10.1604654451991,10.100206349403
"LOC105376725",1.92143338235962,2.28563416445714,2.14028543654683,2.13087405991367,0.959161417125159,1.49876923326449,2.07034280499885,1.96613336429901
"PGD",5.74225079128308,5.52388114540021,5.56228167899715,5.40138796399168,5.94365907445579,5.37180832368147,5.7010506046606,5.6727778922669
"CENPS-CORT",2.63140997347262,2.83265531838614,2.70620118789122,2.49587863348099,2.31628060818296,2.58668437529362,2.91218170101,2.77922647121475
"CENPS",2.61786747114256,2.75380881096005,2.50813753049999,2.47785030225264,2.25171175943236,2.56320184158271,2.89666869096427,2.72992242470354
"DFFA",5.41078582622663,5.52625526084977,6.07345776348335,5.27832393188931,5.6423735154487,5.99090089764958,5.36857169992495,5.56981196946185
"PEX14",3.46264555033824,3.38305161192243,3.48438756185545,3.58679062748862,2.69840147074041,2.70298860059978,3.38023785615424,3.71063344489101
"TARDBP",5.8968678607962,5.93554245689589,6.25115422896172,5.92416927001857,6.03075987054098,6.3234653602281,6.01334603919292,5.87641282947979
"MASP2",1.69252806791758,1.22481042227377,1.75461227859153,2.03137927920991,1.2883241967855,2.01029473402544,1.48768220952168,1.13601407404418
"SRM",3.10317110541268,2.70154768349609,2.31106542477119,2.60510639379144,2.0495080568561,2.82252917227415,3.10675435209976,3.14938705663777
"EXOSC10",6.14032544807702,6.08608421115251,5.69745658968976,6.0691891206418,5.47670693726875,5.43138602371474,5.84439467880819,5.72810664999096
"MTOR",7.0682003685636,7.10459690071212,7.11260329065331,6.98245331170183,7.16753952871154,7.10472402595648,7.31097586072547,7.18602954163602
"UBIAD1",2.61786747114256,2.79901621782144,3.34975192926519,2.9330298442997,2.3952652349649,3.08576697284013,2.6163748707596,2.6727473605256
"DISP3",2.66603684250025,2.76992661444164,3.6924056175817,3.73456114943787,0.982087034229927,3.29980471749477,2.57148736595147,3.0178249581729
"FBXO2",5.44032353452987,5.81255503154286,5.93342245200546,5.19617189500007,4.82379732553971,5.06996266884465,5.59930711390216,5.71884548548897
"FBXO44",5.85563429662999,5.88248018911573,5.85856640311789,5.82039035955992,5.28260981853186,5.53158337554951,6.22223233277082,6.35683426383053
"FBXO6",1.98188580049918,1.90756571074775,1.66223590524646,1.80908908492059,1.15345000055492,1.43809675627401,1.8677865325576,1.81301027438162
"MAD2L2",1.77293348890843,1.55751548125948,1.13256766841417,1.20269629273801,1.70827059566703,0.814891695769002,1.319481560818,1.82410846849108
"DRAXIN",2.80637083621076,2.19701755268619,2.07011556396756,2.18743556857454,1.23205754293243,2.95112544960332,1.90444505423086,2.90737132140893
"C1orf167",2.11123220937699,2.38664840674939,2.55119803411377,2.56866206461701,1.94836735113031,2.43968899277807,2.45628140639403,2.78207489745114
"MTHFR",4.92192439126774,5.06093986968882,5.11302271190033,5.0441764011648,4.61323572936166,5.07495270824772,5.09150616984306,5.28811270931032
"CLCN6",5.25940031759973,5.25330776744022,5.3793815308512,5.21941485135361,5.20617303527931,5.29548283570573,5.36199690563654,5.37416077957029
"NPPA-AS1",2.13043471069401,1.95062557207737,2.09942351638301,2.21671881006306,1.56378040420011,2.0978836304277,2.24792971311654,1.78488542697021
"RNU5E-1",3.52637012768895,4.99619066327887,5.50006521663894,3.14589200855911,3.72436265347791,6.75641389091387,7.66630798262669,5.72847586284975
"KIAA2013",3.62984764968869,3.8132635818407,3.78292899916419,3.4670020464784,3.27774482296891,3.55205191665947,3.64760387442939,3.75769855260017
"PLOD1",4.7231386393842,5.07938015364762,6.18287466478393,4.5999435567726,4.98285349550899,5.7956568176003,5.2514926663961,5.17455400256269
"MFN2",7.01933437020692,6.9030172276145,7.07357782760943,6.76181690913977,7.1877112006896,6.97415109524609,7.05003679283823,7.10602423695931
"MIIP",2.41983142201202,2.4745083912368,2.26377038726386,2.32488904628931,1.80786977762954,2.33265137149965,2.21911598404624,2.84062836634369
"TNFRSF1B",3.54079491281535,3.75102097218057,1.84637571520447,3.28889504448091,4.56280177799244,3.79317325175045,3.29009997227299,3.53939756515846
"VPS13D",8.01371198326029,8.15838811876139,8.19575796904377,8.03457028779805,8.46047120858474,8.25814349867664,8.08688586542389,7.98299771702116
"DHRS3",4.62500983915155,5.07181561896304,5.15599951247711,4.32871082662281,4.52134110190497,5.07495270824772,4.64914798634356,4.29410580281971
"PDPN",1.43892893306396,2.05077012171108,1.58737545137674,2.14617527038835,2.28435738179089,1.06275686404402,1.48768220952168,1.98603370181313
"PRDM2",6.7010764843111,6.76525580657098,6.88328716107434,6.90951196418011,6.59532276963922,7.02917836547633,6.54083769931317,6.70052145085022
"KAZN",5.83909696177334,5.7024457516657,5.49456037542628,5.56580517870818,5.66910850138207,5.83589723389559,5.56168528394377,6.04092307279893
"LOC107985467",2.30621518024403,2.1729762214587,2.52057223527562,3.26631580671781,2.68099260416195,2.18661816204736,2.03298934409765,2.1493619800151
"KAZN-AS1",1.07663773602537,1.14466770649065,1.08312428310901,2.34491989648821,1.20307930651139,0.907313436754229,1.26413841051314,1.42553909834336
"LOC105376759",3.07172825454907,3.43788343748822,3.43104348767173,3.72312775338135,3.03077016563923,2.76193532420137,3.2170364706112,3.18640982265847
"TMEM51-AS1",3.46264555033824,3.20679531563862,3.32337939062728,2.98713869431736,2.98893878672631,3.65115943005644,2.74899141534705,3.22669409113878
"TMEM51",0.72905662363857,1.11132106747759,2.21869300544871,1.00706756360076,0.947560530161876,1.12823118898504,1.35017842073725,1.08156239618121
"FHAD1",2.48692313609151,4.02952107141713,2.68149640836875,3.30090829280053,3.10575150966967,3.23589284811209,3.4005448494517,3.07236326125559
"EFHD2",5.95887383982926,5.65514076039775,5.61759111186412,6.14730848767034,5.77299761322976,4.67579337191317,5.1406239437046,5.7916751429691
"CASP9",3.64861627582632,3.75911797002825,4.10431776854392,4.02472356210891,3.39982397076367,3.97322495708487,3.70513766151112,3.88238644516944
"DNAJC16",5.44990917970033,5.0205327658919,5.10323851230021,5.14186809912148,5.17231062323848,5.13352451229465,5.16888102515573,4.90216637500566
"AGMAT",0.995180805036966,1.37988019106773,1.43148555747687,1.1275971891495,0.99341465930676,0.892315144590164,1.8677865325576,1.49662617868015
"DDI2",5.41939858621425,5.09758770859072,5.04847449807011,5.42235630667381,5.60409215135347,5.46281725290902,5.17049447760429,5.08397112698756
"RSC1A1",2.29264183397902,2.20888963253591,2.15631156212984,2.37769874013914,2.53359869193628,2.49534147192055,2.17692886528141,1.98603370181313
"PLEKHM2",6.15727592983667,6.13849356304565,6.51488452371161,6.24403502023646,5.6333506119986,6.06842413524716,6.08951772559594,6.25978677696803
"SLC25A34",1.6976868486621,1.42807501132877,1.00562910920212,1.387868076692,0.25916519816907,0.766361355526493,1.52851600099336,1.01532375859906
"UQCRHL",3.27522022939536,3.07894146509638,2.83872561061576,3.19269742264307,4.02958577553076,3.87173964842522,4.02349925422537,3.95359788212429
"SPEN-AS1",1.76803732362997,1.85312951353238,2.83872561061576,2.29431145075243,1.83330790452529,2.3437196432759,1.319481560818,1.9560793014141
"SPEN",8.11400944848149,8.22493965606284,8.91541424856787,8.22042932407754,8.24984817151307,8.59513484956632,8.06659466273905,8.11896727888489
"ZBTB17",4.65050741994304,4.60588105298472,5.03878142568508,4.66777899848543,4.54943332819117,4.68778690194676,4.409681998165,4.79202442699503
"EPHA2",1.00353660316229,1.12809073215312,1.73873445185379,1.8234372930884,0.721010556994631,1.42773188934574,0.919873151658612,0.65410491894342
"CPLANE2",2.08391194295852,2.55732347588382,2.61056564550812,2.02725315113348,2.022117212004,2.37102442358061,2.63830552911482,3.12266924954406
"FBXO42",4.93290319666207,4.89633125543666,5.24673795751503,4.91558630112652,4.28368366480764,5.01736229917367,4.94711623756122,4.83996840197264
"SZRD1",2.79918916618177,2.85297308378548,3.12185806170231,2.84199925349232,2.31176316770863,3.20284282559466,3.00673699582859,2.78491771089564
"SPATA21",2.51641757326388,2.56350123022231,2.93011321572775,2.5312731930092,2.23271999852833,2.91447815948726,2.67817002252808,2.60358362248296
"NECAP2",2.97519206964638,3.07029039940239,3.78550733705106,3.32295663872178,2.77259906091202,2.93657805133457,2.81649828524848,3.08625795644354
"LINC01772",1.31012242901211,1.63582354990098,2.49559471753391,2.37769874013914,0.452135376388778,1.78522721659655,1.32721722552314,1.24738270363712
"CROCCP3",4.26556166863834,4.7118840496271,4.92236237570659,4.85401951157412,3.05799875413132,4.59588523456691,4.32045339435635,4.72181131546144
"RNU1-1",8.83170618724975,7.83943935993351,8.5753489946108,8.01243245175553,8.25102841926317,7.70454082441834,7.82702341737722,7.72635474936832
"NBPF1",4.86860278768552,5.01321674408562,5.83635684428335,5.47101518329289,4.77458303906745,4.62339454118531,4.85111727968817,4.95486782155827
"LOC105376794",4.10883771803036,3.71401136980655,4.35315434703681,4.45848599343031,3.53386748193322,4.26137305777027,3.94899736466322,4.63546014360327
"CROCCP2",3.73143664906339,2.92910789645513,3.58845594423973,3.99650928662845,3.00581716475051,3.74389409004896,3.62738247243992,3.97988658754107
"RNU1-3",8.80614763020417,7.80147482343674,8.53832647385592,7.90015418559107,8.10699830446541,7.67923256504982,7.79207708956537,7.69278585416196
"RNU1-4",8.70922223134803,7.717397794729,8.48692574372753,7.92358342051786,8.10830134159744,7.63810167876365,7.82906798115409,7.57208015076449
"RNU1-2",8.69957156804066,7.70888837576731,8.48022696710481,7.91334934949494,8.08838353780234,7.63796119106861,7.82540274694935,7.55874998309953
"CROCC",5.03578326990828,5.62407505052458,5.93225947812538,5.47367092892708,4.17346975456518,5.44558277098337,5.20028570346996,5.47177633774
"ATP13A2",6.7482985134741,7.14081141421116,6.70000603817639,6.90206715637832,6.69863476730634,6.71012326161587,7.37907609270535,7.48440507474569
"SDHB",5.0322143337103,4.75705617940916,4.81161637715404,4.74329795089662,4.60863928573877,4.39905015076868,5.24793108227244,4.93260836325196
"PADI2",6.46186708820185,6.69295622461713,6.09544375062603,7.02316504301352,7.16785200796163,5.99748616916182,6.36997678443393,5.97585990299551
"RCC2",4.40060302797513,4.98587772380655,5.80747114405242,4.64574401515427,4.56565040009274,5.04898303285003,4.99525168269179,4.72773314401339
"ARHGEF10L",4.70403958498648,5.074521793959,5.85703507123558,5.03238730344711,4.23082581876227,5.12953297080307,4.66754605079046,5.06596978621677
"IGSF21",5.19199864862702,5.34850376415618,4.63058780337433,5.1105212161862,4.77376209520202,4.88535156155204,5.77856341427117,5.57966819709997
"IGSF21-AS1",-0.406532128786742,1.33001956116858,0.923733762889826,2.06397023767138,1.30660243485654,0.475726379936458,1.55511025806227,1.53765565765651
"ALDH4A1",3.37036001312377,3.69725290358475,3.48597365667123,3.1131742019017,2.54133721574016,3.89637929787185,3.42237672744299,3.26384769382855
"IFFO2",4.62094239012418,4.82162408239055,5.33650790539703,4.99906661542362,5.2140620680876,4.73583877251278,4.78173365197045,4.9910151652797
"UBR4",9.1127983083656,9.00334727231612,9.21915898349888,9.03057732847332,8.92949121359157,8.99809705183108,8.99278410023005,9.10061622369894
"EMC1-AS1",2.01532573908526,1.79130396078228,1.8949412582499,1.98957714410879,1.41166030612389,1.81734347628046,1.8888481775996,1.67883886482979
"EMC1",6.55665545299075,6.20471327801889,6.30291286674879,6.3570460557514,6.36698852116089,6.40167583360609,6.34518962658879,6.31491566823172
"MRTO4",3.81925761443863,3.53696372846325,3.61913441700272,3.69218816267591,3.68647916373658,3.53766540437729,3.90315322580047,3.80887397032138
"LOC100506730",1.77781309394724,2.17701103459492,2.28214472677292,1.88401491105938,1.8950074745189,2.45508108808779,2.24792971311654,2.03461574204132
"AKR7A2",4.73948906744983,4.85096291486188,4.01924670727905,4.31608247308325,3.97777341867401,4.17260469290425,4.78243723418923,4.75118033752778
"SLC66A1",2.89437318947793,3.13394322816231,3.55560115936597,2.9483860033013,2.38669969923463,2.88825965893688,3.2377058189165,3.03702953231867
"CAPZB",6.36365944922233,6.46527266609583,5.98480906904526,6.29983073892384,6.31855617158887,6.2385487511321,6.66354169451676,6.4584860826076
"MICOS10",4.19890887347132,3.65303708134463,3.76605653919135,3.62278550104566,3.33451885612935,4.26137305777027,4.06572750279825,3.86771242846092
"MICOS10-NBL1",4.1667180407998,4.23989958004755,4.21557169419686,4.12273041756068,3.98913483048715,4.66920917679847,4.9970713532384,4.71884126092543
"NBL1",4.00550456615163,4.06261028850488,4.22319952271202,3.99228206686212,3.84181766788962,4.46008083667067,4.82471958486826,4.5087825343818
"TMCO4",1.76312448532582,2.04636577681408,1.74933906210786,1.59161413230463,1.42844954590679,2.05138208602137,1.30388467339659,1.62908339126108
"OTUD3",5.08040638890929,5.08529601598405,5.67573086701266,5.38334225535841,5.63380309992614,5.2666955052322,4.93197631427467,5.28610756550011
"UBXN10",2.96453158335898,3.20876739073771,2.75963158949769,3.04133871446858,2.51799599306826,3.49113794743072,3.28613651977531,2.42558051346916
"VWA5B1",0.476381884587633,1.98325003701763,0.149396062097823,0.439385975812315,0.531984899455469,1.66683194631066,1.15536182225249,1.71506077572165
"CAMK2N1",8.26922763562374,7.56572232277899,8.25492279842203,8.18388483954368,7.29916634497319,8.05774340625938,7.87975569976641,7.64830596465753
"MUL1",3.27003476720874,3.24957019784332,3.44252488736718,3.39517630388227,3.43970539326115,2.74115831745639,3.30975553237417,3.25567363077053
"FAM43B",2.22636486785429,1.878128144351,2.72243910229308,1.86564509133299,1.91301427964625,2.2643969350656,1.91475007675344,2.38118509990602
"PINK1",6.69076475302831,6.27745266775768,6.50102846754694,6.20026679687423,6.56717109494895,6.63946250522151,6.46419751222312,6.67947917667106
"PINK1-AS",6.05194701564287,5.57637597425425,5.84132193335098,5.52614987072638,5.91973849268996,5.90243917759722,5.71990480107914,5.91617540827985
"DDOST",4.77347772116937,4.61036365223249,4.23173289734836,4.50670212853918,4.56849340863,4.27155144299288,4.96705877927953,4.82761406806944
"KIF17",4.73385024943453,4.28452564464571,4.14704964245033,4.99114448450149,4.57227539261631,3.96069824489612,4.84708740193169,4.7941424157281
"SH2D5",4.84554830230303,4.29105553631637,3.96113277638606,4.55407598616396,4.30543276344134,3.79720486594396,4.69021852365232,5.05717815813624
"LOC112268222",3.30594759500753,3.31144465604054,3.58549987197467,3.26456421660632,2.94877059247341,3.25066889080117,3.11794677363771,3.14938705663777
"HP1BP3",6.61354499221007,6.92971623477727,7.36401700687582,6.78857369332913,6.66183637553405,7.0657755235411,6.6802489703248,6.63467914395173
"EIF4G3",8.45348224210867,8.38354692634818,8.54946222128442,8.37823648772894,8.89314708810057,8.59679825798292,8.75335035584895,8.448381391449
"LOC105376830",1.07663773602537,1.81220825211222,1.5814527942717,1.76020415884856,0.314404290137134,1.27421562560466,1.56168292348269,1.35076692400698
"ECE1",5.61578792807385,5.82321404681717,5.82480920382441,5.67467104529663,5.33697506441409,5.8939932619638,5.27618056286929,5.05776593639753
"NBPF3",3.25086033694073,2.80424279214378,2.96919499706808,3.38392589541207,3.35442264082808,2.51994535825926,2.74322062305771,3.08856078409614
"ALPL",1.83979028441191,1.60020873260195,2.28942943447603,1.61379717631771,1.5561616486563,2.33819612175327,1.319481560818,1.55107688303075
"RAP1GAP",7.81307789956102,7.74007449904879,7.31600344863333,7.48692877758829,7.22527732252989,6.9199489115469,7.64712164921572,8.2373283326604
"USP48",6.60086588160522,6.63565443013623,6.5837184132951,6.6991684055743,7.17393186450627,6.98920769413669,6.65434642165475,6.47221983420193
"HSPG2",3.56357871392705,4.01944448384346,3.36878992793517,3.47156441814313,3.6349717940354,3.99093366249033,3.75186873001954,3.49668531417469
"LINC00339",1.53428602110604,1.65330659471457,0.63441334198917,0.750970381985602,1.09154945673748,1.82526206063353,0.757601255077687,1.40351151768295
"CDC42",6.34281903694117,5.9936015930062,5.61106485628801,6.1841423671027,6.20560657588714,5.60529076850524,6.04711215607513,6.10346288053555
"WNT4",1.57410139738768,1.52622777147341,1.69002477306863,2.2454194773903,2.21347488965781,1.85650879443866,1.95524949360071,2.39613588166856
"ZBTB40",5.39816566872146,5.73291371235656,6.50102846754694,5.81411730650782,5.23985342665109,5.97096278578471,5.58526324502191,5.7376756084989
"EPHA8",2.10736084689155,1.6876496449489,1.01444813216457,1.95524085410103,1.18343197768364,-0.414059250672949,0.813744500909562,2.03938516541569
"C1QA",3.69964837346181,4.56950984840126,3.13404838669665,3.13442908235356,4.3957089667602,3.1627817797646,4.60369266213331,4.28810701494201
"C1QC",4.20344948520687,4.91999682861954,3.13808904543583,4.12755662261164,4.48669166437048,3.76668950754152,4.97569769897211,4.72477526815057
"C1QB",4.00654422768588,4.94090961112086,3.644920806545,3.9975641590709,4.74974921158423,4.49400772224603,4.95899033982443,4.55863790462219
"EPHB2",3.5350422943093,4.22438722736389,4.18269581503063,4.2017427449621,3.56076767298435,4.00494576681448,4.3848786011003,4.01057062361369
"KDM1A",6.16590973620636,5.81546985452509,5.96162634042835,5.8626860983538,6.21954031904037,5.8211239276929,6.03210387124068,5.93453346958736
"LUZP1",6.7763034521646,6.95343296484884,7.63625660891396,7.00858849370054,7.54498599946432,7.51896370688985,7.29540948260038,7.05320940482096
"LINC01355",2.42606124384573,2.67040277709765,2.64220562522384,2.6753442653016,1.76885128695343,2.23497615352088,2.15970243142686,2.14494315490244
"HNRNPR",7.01933437020692,6.88878838793492,6.9171886937258,6.92816509537058,7.25661126951202,7.16388044958117,6.99813194320241,6.94949884582996
"ZNF436",5.01578581512022,4.7042159137752,5.04632610307592,4.82816353125662,5.04132482900373,4.81153492918859,4.72430536094857,4.8663786240233
"ZNF436-AS1",2.19387511459885,2.11947018378569,2.49559471753391,2.23472352528107,1.64503411270706,1.59454271410128,1.46682356602676,2.00078085835665
"TCEA3",2.73790949006694,1.9970092243849,2.93244168540047,3.14589200855911,1.3946733801903,1.90214548670794,2.08866301053647,2.10909669035687
"ASAP3",3.87154927705875,4.20870626595424,4.65968984413666,3.99016380309435,4.3111021309301,4.20937528687679,3.98244908139185,3.51220779723148
"ID3",2.72280677381336,3.64432040876573,4.24209449469153,2.41922730745149,2.52581843523312,3.30830465857397,2.80823066320116,2.80746078006701
"RPL11",5.27587774375112,5.24516386053539,5.24814063452938,5.14377507106815,5.47670693726875,5.20050493503178,5.081821703304,5.16039374089333
"ELOA",5.17914669443836,5.35830877028865,5.5067215508711,5.23067312605994,5.16981661839336,5.37989561039505,5.234624823997,5.15710615587151
"ELOA-AS1",3.02939134028507,2.93864543290841,3.01605511394998,3.17788425644092,3.09000889567767,3.33350807497547,2.80269247557837,2.8916323486674
"PITHD1",5.88419689630482,5.42046676022525,5.52226342234349,5.61371700835305,5.78119043369946,5.57332245568546,5.94019694351225,5.63191651124175
"LYPLA2",2.59316593195641,2.81204732154308,2.57821617522092,2.35483198474404,2.0331360328425,2.47031069736203,2.7576045522329,3.12266924954406
"GALE",2.90779040932977,2.3297947585218,2.64220562522384,3.05153233662854,1.98854661926703,1.91704245381243,2.36903892460869,2.73874647959032
"HMGCL",2.70242069185398,1.81220825211222,1.60499892058116,2.40020870463563,2.46201809352976,1.71023982172113,2.02825141911686,1.92032783773009
"FUCA1",3.14153483239378,2.75380881096005,2.10356218390263,3.103408394317,2.6598208205192,2.28750907092027,2.86778755079585,2.9761461217477
"PNRC2",4.55496430985712,5.03338630379961,5.3665235430431,4.77686281491377,5.58690241375108,5.6297999291349,5.00794144020433,4.67046950495261
"SRSF10",5.7116590729559,5.78836277366898,5.84812114953236,5.70243080292666,5.30039021062401,5.91408818965749,5.81924458544011,5.62835965536528
"STPG1",3.01085958051482,2.85044895634228,2.76225186366651,2.94182479661753,3.07941756761749,2.83041942231243,2.43853583944255,3.33346163544369
"NIPAL3",6.627972642608,6.33003700640987,6.20206040181613,6.3911599166025,7.14168313017813,6.6672626102064,6.39572538323427,6.33056542516557
"RCAN3",3.1844277013866,2.99686764337725,1.82146578415078,3.60904739226645,3.42931670210974,3.18449123945784,2.52515827409082,2.230846136255
"SRRM1",6.8669615106042,7.02247006112111,6.40411095132678,6.9217889298558,6.78183131435885,6.52348676571194,6.6995614423008,6.70821685505229
"CLIC4",6.12700266021993,6.00101750712983,5.84688730944472,5.95055499233096,6.77712822215203,5.97230060008393,5.81133750286207,5.4333378154237
"SYF2",4.26034131123548,4.38648629807057,4.23267794190355,4.29478642314954,5.23925883466349,4.57724989087076,4.20868549851266,4.06654735464134
"RSRP1",5.59658444042388,5.99902466188601,5.3045068462849,5.90827133232261,5.60085570911124,5.15410435665224,5.96334060954299,5.89000921817782
"TMEM50A",3.87838045628719,3.74966704335777,3.66885856740903,3.8869249672841,3.78754229411389,3.96965698141457,3.91987658911702,3.65578244055092
"RHCE",2.47194667273923,2.22066481272358,2.19948697921611,2.63524074571682,2.17916556636583,2.51994535825926,2.37651405260628,2.20984514263513
"MACO1",6.0329394299332,5.81902443689316,6.1862933232238,5.97833811760308,5.96575250460776,5.81963824248353,5.72210682925805,5.73950853875183
"LDLRAP1",3.94605428278015,3.9772628144767,3.70743967116137,4.02057832717527,4.13690753341399,3.926138473387,3.27418040875595,3.76779252683853
"MAN1C1",5.55561849682261,5.49103715168801,5.59938922443574,5.66341583542925,4.94834555055564,5.11183779355498,5.38256045095715,5.50663638455558
"SELENON",4.44192241037564,4.93019233280858,4.5219115052767,4.85983180192062,4.59290092199667,4.65816829916308,4.97938431582523,4.84610612105647
"MTFR1L",3.62714637353411,3.52909356491047,3.41946998205854,3.52813925247242,3.50249740408961,3.27400022388335,3.57960672762018,3.73876314622429
"LOC646471",3.0149983700537,3.01501322023698,2.7034770110017,3.51051203080367,2.51013090547758,2.48538121535007,2.73742665481568,3.14717937428427
"AUNIP",1.92583643133441,1.46154008214012,1.43148555747687,1.65181521738791,1.3424785164115,1.49876923326449,1.62581337037315,1.85148608856426
"PAQR7",1.80674913336431,1.86818061175067,1.58737545137674,2.51073203755734,1.3688119783665,1.58524645658597,2.19395203240448,2.05359955528626
"STMN1",8.70270209052833,7.98871868441071,7.73726701226546,8.85003792897529,8.37488785107606,7.35514193547621,7.86505105328829,8.32331392725754
"PAFAH2",3.13203911581753,2.99914836095081,3.48914062462434,2.48689262858365,2.77588268024477,3.22695403138416,2.85980948772591,2.65421095787533
"LOC101928216",2.34946682367295,2.48756271196126,2.82625818746073,2.61613730410333,1.63059703869626,2.36560465320888,2.66906780807108,2.93834333834829
"EXTL1",4.29649324110566,4.50356676289159,4.17583324612355,4.36021651627169,3.73452417246946,3.93714178579424,4.45540030937883,5.12885500617045
"PDIK1L",3.59433028399487,3.24188668627876,3.50330657320677,3.53832320721134,3.96919325537341,3.657826327124,3.39134981675132,3.259766451397
"ZNF593",1.3368201829049,1.80179396836201,1.7226799325579,1.14293300930865,0.970669763574921,1.64014615293428,1.65684031723539,1.87835383197334
"CEP85",4.58520236339098,4.99390526145562,4.79635695093032,4.77870482874133,5.1073266148506,4.55955789658205,4.54602589727155,4.62201010454293
"SH3BGRL3",4.55425350303305,4.55175159133394,3.67304195431416,3.89374006316656,3.55504542081318,3.92245197404776,4.65607478440742,4.86704949251571
"UBXN11",4.34168160637704,4.44119017939606,3.83861450696947,4.70828938743685,4.13690753341399,3.93348333166683,4.73887816486175,4.8269246043152
"DHDDS",4.68143301331739,4.40810254612988,4.3000459272247,4.56407911757167,4.40845876056777,4.16794176618241,4.61637577982083,4.53181171262317
"HMGN2",4.43112234955778,3.86044126348245,3.0656898434643,4.01016283078283,3.48052785863539,3.48365237400815,4.06457103340974,4.02987136302218
"RPS6KA1",3.8975616357142,3.82359569351664,3.05076357663735,3.88007752495148,4.1672316647278,3.37725501782489,3.68420699531345,3.50187805421451
"ARID1A",6.55931474766363,6.6073420246817,6.61449672503134,6.47212571440102,6.50100263027254,6.52561454903954,6.57960727159438,6.56981431161032
"PIGV",1.61284739873774,2.08552904483326,1.91391877449244,1.18798596041183,1.95417621214686,2.13020465210487,1.89406589411597,2.1045526025205
"ZDHHC18",3.62037097197063,3.82359569351664,4.50792794978308,3.66190181326463,3.19185347781962,3.71221732680667,3.56822766056685,4.10572873779714
"GPN2",4.19617763101263,4.24663413547987,4.63845346920041,4.26092386007146,4.0716078812181,4.3030810174169,4.0151426992148,4.20564418482287
"GPATCH3",3.70093344386628,3.26101927915588,3.47163563455587,3.5266785155585,3.5202269271979,3.01483227488379,3.19395284460607,3.56443082500417
"NUDC",6.36041020716154,6.48249158537717,6.98759838910339,6.58993394851148,6.36371887035859,6.68993668924044,6.59650933240992,6.7127025086169
"TRNP1",4.20526173604053,3.65448475355821,3.82739781849427,3.59517720316884,4.12922585178317,4.09612657783632,4.40420686676919,4.75263321106304
