SYMBOL,k,meta_logFC,meta_se,meta_z,meta_p,ci_lb,ci_ub,tau2,I2,meta_FDR
SMTN,3,0.8901638868718712,0.12477991558124567,7.133871526722384,9.758442024591835e-13,0.6455997463386813,1.134728027405061,0,0,4.1115569063613595e-12
MDH1,3,-0.8874032919254118,0.1251124911057459,-7.092843281134677,1.3138421637795125e-12,-1.1326192685087615,-0.642187315342062,0,0,5.416949215569712e-12
SLC4A11,3,0.6820094786868007,0.09616329907401334,7.092201341406592,1.3199528151862905e-12,0.49353287586718064,0.8704860815064208,0,0,5.416949215569712e-12
NIPAL2,3,-0.7458658101002682,0.10529693454363333,-7.083452270789456,1.406068353156576e-12,-0.952244009488261,-0.5394876107122754,0,0,5.696379482018949e-12
CYP4X1,3,-0.7292057418504739,0.10370113045924696,-7.031801279514896,2.038840498475517e-12,-0.9324562227066875,-0.5259552609942604,0,0,8.155361993902069e-12
SCG2,4,-0.7751175441723156,0.11041359766778251,-7.02012759791167,2.2166571708737137e-12,-0.991524219004665,-0.5587108693399662,0,0,8.75579582495117e-12
MCF2,3,-0.7243020999754177,0.10338396587085355,-7.005942303279507,2.4532900561165333e-12,-0.9269309496612088,-0.5216732502896266,0,0,9.570859972010179e-12
LILRA2,3,0.7893419608756166,0.11272604454633198,7.00230336345374,2.517881395005349e-12,0.5684029734451481,1.010280948306085,7.590637827346241e-5,0.17123880117588056,9.703055131971833e-12
RTKN2,3,-0.9532522737262263,0.13647677219982116,-6.984721710230157,2.8542117457508306e-12,-1.220741831964153,-0.6857627154882997,0,0,1.0866637489846535e-11
SIX5,3,0.7959810526064572,0.11444182409542165,6.9553334971554435,3.5172897580404295e-12,0.5716791990543627,1.0202829061585519,0,0,1.323170908977114e-11
LATS2,3,0.7194271169039821,0.10376006322428993,6.933564750715825,4.103659472653927e-12,0.5160611299507749,0.9227931038571893,0,0,1.5255957568925187e-11
CDK2AP1,3,0.7768311038074588,0.1121999497872267,6.9236314747076335,4.402102017923138e-12,0.556923243157292,0.9967389644576256,0.009218869715270394,23.096579583996494,1.6175165554229202e-11
GPR22,4,-0.8418047319367206,0.12214281333297858,-6.891971037557829,5.502457838109097e-12,-1.0812002470397573,-0.6024092168336839,0.010627774910489619,17.57574238341121,1.9985938814281317e-11
NECAB1,3,-0.9323583004225452,0.1360616608619556,-6.852468906494463,7.258616736236234e-12,-1.1990342553886812,-0.6656823454564091,0.013935506743675604,23.910598857254133,2.6065032825575567e-11
NEK10,3,-0.794004273506427,0.11619704075593834,-6.833257270072506,8.300789396510448e-12,-1.021746288498199,-0.5662622585146551,0,0,2.947246572244159e-11
POU3F4,3,0.9134260056221116,0.13380939277727827,6.826322029145457,8.711925250127058e-12,0.6511644149854723,1.175687596258751,0,0,3.0588537544890556e-11
FAXC,3,-0.7667823567895887,0.11237678104224884,-6.823316611118373,8.896228815397552e-12,-0.98703680033094,-0.5465279132482375,0,0,3.0892398963358534e-11
STAT4,3,-1.0518699015540829,0.15470571491501847,-6.799166418201722,1.052262103856591e-11,-1.35508753099004,-0.7486522721181257,0,0,3.5842836033560525e-11
PCSK1,3,-1.3912464594238916,0.2046308780553902,-6.7988099970294025,1.0548682756712432e-11,-1.792315610537264,-0.9901773083105192,0,0,3.5842836033560525e-11
