"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"THAP4",0.871420104953623,4.73033260526503,7.32226608641284,3.34631759746607e-08,4.90295056042239e-06,8.88437306866953
"ZNF781",-1.20325684747021,3.08886470165683,-7.32003820267995,3.36652558568083e-08,4.90295056042239e-06,8.87945880576611
"SAC3D1",1.41292011892489,1.69572664029203,7.31383781189082,3.4234209922612e-08,4.92656096396352e-06,8.6953765176361
"NDUFB2",0.996943862987267,3.48243160971873,7.30500432722553,3.50616895484662e-08,4.92656096396352e-06,8.84411762955964
"C12orf57",1.28213301792785,3.68174159291204,7.30364785532883,3.51905445075244e-08,4.92656096396352e-06,8.84158453317938
"THAP5",-1.09529207347194,4.19793249299586,-7.30284710842591,3.52668352423977e-08,4.92656096396352e-06,8.83629368132445
"PRKRIR",-0.746060068003508,4.5217924053842,-7.29878501055489,3.5656444290455e-08,4.93067396299322e-06,8.82212519653015
"UBL5",1.30788019781925,2.91383150539213,7.29226467735227,3.62909911704843e-08,4.9682366912393e-06,8.79283843887367
"CUL5",-0.971950115097341,5.19212789744557,-7.28791639080712,3.67205201463533e-08,4.97224766239136e-06,8.78831231695109
"TBC1D23",-0.797169187439833,4.45912500711757,-7.2846487527631,3.70466955123389e-08,4.97224766239136e-06,8.78556769080711
"TIMM13",1.21796394504758,3.93608873945595,7.26522930979598,3.90467637311417e-08,5.18980772310029e-06,8.74149623000347
"INTS6",-0.901728741545666,5.72348575047786,-7.25821082103934,3.97962988417985e-08,5.23857049177137e-06,8.70841753658439
"PPP4R3B",-0.664607559715808,5.78615852021483,-7.2527118186905,4.0393755429497e-08,5.26657630314108e-06,8.69381930589996
"TCAIM",-0.752714262221635,4.27941225976004,-7.23636061231336,4.22246377993944e-08,5.45335180635575e-06,8.66031261012619
"RTN4R",1.70225449605182,3.70099482071625,7.23010616845783,4.29470411573269e-08,5.49481302283931e-06,8.64927678515477
"MTERF1",-1.15854336064132,3.19982314728893,-7.2163131277441,4.4584836960108e-08,5.65154090725814e-06,8.61221352432308
"TELO2",0.842918838290691,4.71100376761815,7.21274464976829,4.50187903998968e-08,5.65419486765676e-06,8.59606546026014
"PMS1",-0.917524009938508,4.119966339051,-7.20774909785787,4.56334988748542e-08,5.67929635997049e-06,8.58680268157318
"HIST1H4C",1.47796272075598,4.54467380515321,7.19945103521314,4.66734759387216e-08,5.75639536577566e-06,8.56508063529369
"RPS2",1.20947682901885,5.64648462678704,7.19077467935907,4.77866061355201e-08,5.84105926781492e-06,8.53398362168171
"TRAF7",0.974508279837749,5.57124597221197,7.17764912219794,4.95219867929611e-08,5.95169619322873e-06,8.49838765437986
"OTUD5",0.895949687814674,5.54267161063723,7.17645731769555,4.96826935453713e-08,5.95169619322873e-06,8.49499465219554
"FLYWCH1",0.799936759307279,6.15646602815423,7.17414513306058,4.9995987013974e-08,5.95169619322873e-06,8.48933831015472
"RABAC1",1.33983048531545,3.97269454756155,7.17022132984764,5.05322448450914e-08,5.96367613732156e-06,8.49246025168382
"RPS11",1.27461577317131,6.3304969131212,7.15688603718085,5.23987721221455e-08,6.1311041910442e-06,8.44603840046542
"SLC35B3",-1.27911725652243,2.31371944071928,-7.14349064795752,5.4344186994211e-08,6.2864842667606e-06,8.38542391402669
"CCDC91",-0.720625996515646,4.86804805911435,-7.14146212184786,5.46451152479556e-08,6.2864842667606e-06,8.40296747564774
"ZNF865",1.23141269397035,4.6980157316943,7.12543633247076,5.70827453001495e-08,6.51218985965872e-06,8.36682957516438
"YIPF4",-0.781144631806073,5.63008127431455,-7.0980857710393,6.15006729734029e-08,6.95821663641228e-06,8.28354704646711
"IFNAR1",-0.729646879136656,6.22561735790246,-7.07750009255115,6.50534427071859e-08,7.29984943165061e-06,8.23059270478979
"MED16",0.915922880346033,5.18064419450687,7.0734878916067,6.57697713334642e-08,7.32022902077337e-06,8.22325981789259
"SEC63",-0.780173831856929,5.73615880424735,-7.06837653225169,6.66939435408945e-08,7.36322650866811e-06,8.20445936620095
"ERGIC2",-1.00376469004512,4.77245636142388,-7.0641280665098,6.74721160144389e-08,7.38954614590135e-06,8.19875321323562
"FNIP1",-0.83328453171366,6.3194328043213,-7.06086800115739,6.80754875222819e-08,7.39645574746063e-06,8.18700602009675
"BIRC2",-1.12061977253736,4.74861088280201,-7.0483271014866,7.04480230651685e-08,7.59396406111935e-06,8.15713003678156
"SP2",0.971483787422385,4.16763642521876,7.04490007843912,7.11108322859457e-08,7.60552573433278e-06,8.15871071229394
"MFSD3",1.30049521526959,2.79418836972161,7.02688557834835,7.47004092165042e-08,7.92750854398405e-06,8.10205593542545
"CYB5R3",1.00514509060004,6.27011579424344,7.01871725561455,7.63880625277159e-08,8.04425058464946e-06,8.07753704144644
"MFSD8",-0.948436067685388,3.03129494041222,-7.00735026667193,7.8801144011281e-08,8.2350203169041e-06,8.06426451112861
"TBRG1",-0.805346023459053,5.6060812187218,-6.99731912929925,8.09947902347781e-08,8.3378122646497e-06,8.01482686625965
"COMT",0.934009162081852,5.22383404918208,6.99728277882628,8.10028510736603e-08,8.3378122646497e-06,8.02000781170693
