"","AD-21","AD-20","AD-23","AD-22","AD-26","AD-24","AD-27","AD-25","AD-29","AD-31","AD-28","AD-30","HCO-18","HCO-11","HCO-19","HCO-13","HCO-15","HCO-16","HCO-12","HCO-14","HCO-10","HCO-17","HCY-2","HCY-4","HCY-6","HCY-8","HCY-9","HCY-3","HCY-5","HCY-7"
"TAS2R20",1.90761948813962,1.30337217861467,1.65592120796588,2.87294939137879,2.18238507785809,2.19028338331974,1.44347576001785,2.0551354357228,1.87962316016884,2.11390866728234,2.44476495274596,2.16765022412306,2.28771273514761,0.912538313659982,1.8764368223928,1.76015734356016,2.09788793511843,1.77164991619383,1.94000735900198,1.73513176800471,2.32136850494489,1.56004643683192,1.70570397914084,0.972032191417496,2.06816698435169,2.70519139915277,1.7973882180815,2.61232682102205,2.74922677098798,1.65742343442241
"TAS2R31",1.68445318969952,1.7070325655803,1.01351846683191,2.64609821848355,2.02481719210125,2.29743389953987,1.69963808840415,2.24810237302105,1.94535475361432,1.87254854966801,1.9389716545733,1.94940191940586,2.12608852272775,1.07584440003441,2.13438395193666,1.64742978947397,1.96299545783339,1.47963112834985,1.88348142923615,1.69653658330344,2.02054640986364,1.45855258412892,1.38020457295532,0.558897397988637,1.5349385654145,2.81088072417886,1.832226889614,2.88048904394023,2.06093589653801,1.78856862718241
"SMIM10L1",3.88508054924272,4.58391580918809,4.46986217819564,4.35555302941652,4.73822338276323,4.730973181543,4.39258025489368,4.84350518914985,4.57502166229791,4.16982552531144,4.76921372303562,4.43253756800377,4.88988348084635,3.72657039358831,4.2843527907042,4.31271766650466,4.00450097150819,4.8121680217435,4.92480937206115,4.40386074249349,4.94968079700355,4.78239797707215,4.98146347219968,4.94395294937181,4.91940998210882,4.79028443316076,4.22369708868638,4.58608867676517,4.77256894650236,4.65642350842999
"TAS2R30",0.902969986503887,1.10387826634831,1.07019381011229,1.74255901599483,1.64622840063809,1.34520930005337,1.13179479180701,1.52675188436952,0.354219544082587,0.996171172867052,1.64096605490852,1.33943739953826,1.45360981861511,0.176770827487277,1.47152037319116,1.42610354497499,0.68348105372346,0.163918827975071,1.32779263039843,0.730646626426518,0.970058096284723,0.804700309459489,0.739600480514199,0.809218722358309,0.609532345725681,2.28367360309249,1.02261772332142,2.11946392710946,0.918460460214035,1.17245348555304
"LINC01252",3.57375712708172,2.85779403518623,3.09940580908885,2.75641204568488,3.19488508673655,2.01297582144657,2.90221368459314,1.68760747074199,2.94689381298242,3.08684293181432,2.70437048069017,3.29563209389923,3.08835299058081,3.14990748128148,3.30327466484839,3.01746891288049,3.69967014045124,3.16606232821246,3.82347976385357,3.11931752006513,3.96002007848264,3.1950631237833,3.00690518996503,3.31994780529922,3.88639368190128,1.89241641559069,2.78120478461787,1.30548364678153,1.91448027117943,3.35177905290001
"MANSC1",4.11138637641957,4.02971602088167,4.19196286455994,3.5347067041492,3.84812394595677,3.65181006968548,3.83185455280584,3.11418838786159,3.59514834601403,3.89865756270906,3.68576917159339,4.12587106780709,4.06910851909637,3.570948648437,4.16658029522516,4.12548743177648,3.91961819150474,4.14855083190312,4.24404309940356,4.24577739440818,4.6587258684842,4.32492704199453,4.3459996102372,4.55174927489904,4.70848948956952,4.35054023730278,3.965787336454,3.63975456840699,3.68173431630591,3.74804719090931
"LOH12CR2",0.205349171260408,1.10387826634831,1.32432056451355,0.944927758988775,0.783458294744379,1.18698497471312,0.822574094758027,1.4390568876987,1.20633452295086,0.870258335931702,1.68176095382979,0.756600158588416,0.888927351918236,0.661341964774917,1.10041794114859,1.39152007828663,1.50018070655574,1.58367802864866,1.32779263039843,1.44038900915401,1.73715423181008,0.804700309459489,2.01096349877666,1.16396310721503,1.64451481831604,1.56999589206439,0.684196803524767,1.63050736225237,1.96496890030692,1.17245348555304
"CREBL2",6.15812868545926,6.29875276372476,6.34640292878441,5.62207238788425,6.00761298615329,5.67274890121601,6.16883412130518,5.28192720231026,5.68034853064608,5.9329357478232,6.17157562949716,5.87451975782007,5.7815026775761,5.60902710384906,5.91358689248415,5.91842149617174,5.72272708869731,5.67537131957809,5.95074326353875,5.41018818591404,6.25447170757463,5.99190910317323,6.1297590153178,6.39030880788456,6.17359873659795,5.26652757012429,5.14996761646359,5.11853555965053,5.54847007335887,5.35151428912858
"CDKN1B",6.25611071357091,6.3489773019466,6.25156756446271,7.04555271546215,6.3934004977917,6.70000425116201,5.91960809371332,7.066800124582,6.53059130535821,6.15506654094763,6.47553755993235,6.28562832517984,6.03836799346132,6.14957381631236,6.12522890720107,5.95588770233194,5.97317488290837,6.15652161885387,6.55333532301101,6.07265459302642,6.33038047368112,6.62881922758331,6.76750706422361,6.3302701013358,5.99201405827765,7.71651329734641,5.80685328724045,7.56703854687834,7.43245687469605,6.44887977724791
"APOLD1",6.40847486569309,6.18485336458848,6.62938673077862,7.23712150737468,7.01287687573112,7.76860815274378,6.27503255465105,6.48590634521947,6.31285447232006,5.49470246421905,5.80919323198594,6.52292152422602,6.25214606089766,6.5684149494616,7.58634083918623,7.3066237175694,7.48983586794477,6.88750478117979,6.37261993214378,6.325960724093,6.23242587191648,7.22020419316248,6.46712095579422,5.52988398590622,5.71892982615852,5.52390597425786,7.07309736224725,6.74820157679804,6.58811322222027,6.24415030176128
"HTR7P1",2.2712207583496,2.70750471218335,2.54114479017512,1.99487555782337,1.81619055765945,1.65830363816051,1.99566997770942,1.89956454850686,2.33687531240814,2.02806026613732,2.09813576340827,2.41519940856556,2.49110542827227,2.72682602900832,2.84316840426107,2.24000972141311,2.94857586808994,3.47651315947287,2.59659272228038,2.9326677398817,3.07021843617205,2.18621547829548,3.03616732327648,3.07914368829349,3.85633916757945,2.37840581261484,3.38440040856253,2.28267266402237,1.86216046167705,2.14741986408234
"FAM234B",5.93539383302271,6.77456282447057,5.7535011864128,5.78339324107787,6.30761503164518,5.70473456778045,5.95444945509286,5.27877316736721,6.05445218112149,6.07170380032163,6.09246542415659,6.49628857880853,6.21529900167513,6.934909290233,5.86770432795451,5.93952231529418,6.01809996308858,7.07174818469675,6.81937643497746,6.07641708864947,7.2029190536813,6.74383503750644,7.1407950261377,7.16746061477073,7.3121953447253,5.5672840898784,6.32541935596546,5.48662340976148,5.81248534012055,6.3725311330324
"HEBP1",4.14100161822592,3.84206279654038,3.74672802078464,4.59070071677675,4.01107027937222,3.81399393042102,4.02217722539751,4.23684683401217,4.1906383422338,4.01479806812565,4.08602276360013,3.94731011826253,3.65205525877913,3.84454752498817,3.81707404152872,4.22213771829524,3.85250909361228,4.29879102817539,4.16917142336891,4.04536170254963,3.77413578252461,4.25601766203967,4.15913646243878,4.0903493039017,4.02117893697346,5.22251450472061,3.91793574020081,4.75688528496475,4.61549986875158,4.03236775577694
"H2AFJ",2.68715994537592,2.67186900067054,3.071914258725,4.06224806964596,2.87908124936235,3.16388312392423,2.72905667583225,3.44201407463744,3.05506456148807,2.52247027895492,2.83670449534792,2.9348451305363,3.28717799848076,2.58937362690723,3.36748320121941,2.70181625778511,2.44020017539829,2.64724717049353,2.42897789547808,3.16243670033754,2.8271108808468,2.95531933790732,3.85419053755695,2.26980370995081,2.47651949967166,4.59205279542234,3.29980509685087,4.78439274704681,4.43921726810868,3.40385504676115
"HIST4H4",3.55187536195054,3.13143257919386,3.22951482494774,2.71016355420778,2.86364967889033,3.33713747830501,3.30838366120702,2.63109653080011,3.19675207542531,3.34531660064769,2.92430870444165,3.36596922098305,2.85767926657618,3.26723464354182,2.58684933854704,2.68763290651776,3.12323046788981,3.19919986791501,3.12140504507831,2.41962909775899,3.6465721586328,3.23653423189924,3.53008705764926,3.26864157628628,3.67020601710349,2.28367360309249,3.27469506376395,2.77474199930327,2.73474977384098,3.00587886397382
"MGP",3.48416536167599,2.2566702006934,4.28468965050826,0.997221553116882,0.41131064640373,1.57556122952482,3.24546574565097,1.52675188436952,0.697208593096715,2.75401187250022,3.34838303150221,3.46085112445856,0.945402435465343,3.58909243541883,2.42730591393877,2.29717754348533,3.76600703127135,0.804048755623691,2.77809147629494,1.53091970265533,2.36254900245539,2.52430219525725,1.14973838618169,1.52041705130704,4.22309188835107,2.07322033421092,3.32448555713556,1.81253407532174,1.50077072203827,1.55059610295504
"ARHGDIB",4.14100161822592,4.25112958635798,4.19196286455994,3.98666116770357,2.86364967889033,2.49046127813538,3.09298690319937,4.19060533706462,2.89793116881154,3.87426382725184,4.49369578821108,4.46494796836438,4.07544868169724,2.96775547628421,4.02246620378095,3.87941818427194,3.92688565399141,3.87543274895361,4.09020041121708,3.33568962543853,3.35163085250529,5.30029813962005,3.79265007134561,4.18193930080619,2.79442168496994,5.23205956854959,2.44094148612312,3.92323559340765,3.93700548129676,3.98528992595363
"STRAP",6.15812868545926,6.35038690914267,5.89944383585786,5.93183844662978,6.11088915403519,5.69496813913177,6.02405012576145,5.75568335248472,6.01481542368188,6.08061562136707,5.73602419277765,6.1540883076543,6.09875065688447,6.59334763060756,5.75939891160852,5.92448185914651,5.87889667640406,6.85495075589134,6.44886152310793,5.95086612236794,6.5962075052808,6.57830305108049,6.84534072931956,6.95994395080568,6.85242222617794,6.22101552090804,6.5102266998996,5.93006211503703,6.05755606331097,6.05843312197059
"LMO3",7.15280944271716,7.77247536339045,6.91019643005776,7.0094066676454,7.68383006601445,6.49014676968514,6.8647560984579,6.02214973519783,7.145618774592,7.00872956827805,7.26944713883824,7.08642875708012,7.31106010098411,6.60788055643789,6.90294246502355,7.1479811636554,7.00612910359678,7.81225356206831,7.83666890945568,6.73946349236311,7.96751561587088,7.56047091599689,7.80148696509003,7.9715771319476,8.0189504567796,5.1165661398384,6.82651972715082,6.19484215792855,6.83882143763914,7.04535017861968
"SKP1P2",2.49412849883238,2.75936030487802,2.50047914786609,2.75641204568488,2.53390730851763,1.94867613379604,1.79059323816293,3.34883902079146,2.66416145178089,1.54181138302081,2.74343485731939,2.55939711278731,3.02425055583757,2.04906082661994,2.01116769223503,2.84926989400329,2.22123932951665,2.82760191193149,3.36794523481352,2.2959978730459,3.55183449611332,3.25683114542552,3.47416501406337,3.43611400797565,2.93045845170251,3.42421822849566,2.61108530587228,3.4603785625096,3.57200364608928,3.05881157715414
"SLCO1C1",4.19846842145125,3.85800670321528,4.34909103147645,4.20804507020925,2.84805126067647,3.2057512343289,4.8909459239991,2.70814825110622,3.73181004561077,3.68153711565196,4.27784417120851,4.7766700057091,4.40740192828657,3.72657039358831,4.98667694029562,5.0297351443538,5.24729920473778,3.54685294142462,3.93892695924131,5.3241934352118,4.45486159028125,4.8935170794972,3.04579094358516,4.46779951527835,4.68730524053085,2.07322033421092,3.60190046606777,3.8932294104395,2.83316453779241,3.77202163285529
"PYROXD1",2.15990078681776,1.87314517073018,2.01471160518487,2.54432799095025,1.57221021884919,1.44180639390685,0.428469983699838,2.02533444212099,1.03576684705208,1.93677837917407,1.9389716545733,1.94940191940586,2.60066196626425,0.96905269004456,1.60535172506385,2.03121929984467,2.1234163876763,1.80072842353279,2.46794466567211,2.0426503747342,2.58763097782658,2.47317455015753,2.82884335593949,2.48288785461175,2.3091049986202,3.60160152482104,1.7250806431984,2.94040611291711,2.97541056428887,1.78856862718241
"GOLT1B",3.73780026981794,4.09171084755031,3.61005766377997,4.29417236010009,3.61917023903576,3.4575507382527,3.50921348096461,3.27478315327935,3.04009935409132,3.27251761168538,3.82885298959685,4.2047553049954,4.37692657526953,3.69340947517736,3.73183005208096,4.18222912500332,3.49975110466717,4.24161942291397,4.41331194526115,3.87436359713228,4.83731699260759,4.80324847252617,4.62169336230774,4.62293321866727,4.79024643573287,5.48185254109679,3.77304447819567,4.06456308803537,4.71473125383569,3.61298589462707
"SPX",4.11884737536707,3.09152998632811,3.83931645151549,4.94369815203545,3.43306221865805,4.08470566246327,4.55057175305811,4.07171878584595,3.6940667298865,3.12869128614909,4.38672195938009,3.46085112445856,5.18197198942126,2.3119589281814,3.94040893821062,4.37157100259366,3.74148675360007,2.69449325028531,4.46237926430782,4.47399838426567,3.48813770770102,4.03879313555417,3.66733347750929,2.88838850553176,2.57207515666392,2.79379480668582,2.88440556418354,4.00032870804897,4.11522865007676,2.60440587645882
"LDHB",7.95031876786848,7.90115858601816,8.10377333917108,7.57108243329316,7.72604260638627,7.22350407675082,7.84185439743434,7.30091158630973,7.75515864122928,7.67451726728749,7.68074377071303,7.7919226865804,8.16893371482328,7.72940131421769,7.97124156309937,8.17230792780057,8.00440633684073,8.03814043588323,8.24060863496776,8.07423263312782,8.35219909244812,8.23173444561524,8.36649916443002,8.59595475105428,8.16555862710471,7.57366977321979,8.03251996039274,7.61608686111283,7.67874672832485,7.53952510828862
"KCNJ8",3.10287334082365,2.51981214232984,3.19169915068,2.69441195331351,3.09269630226213,2.70027618630101,2.72905667583225,2.27367698676563,2.15435589910417,2.95348095308028,2.09813576340827,2.60996021654463,2.91536651715958,2.45732401177194,3.39238727691436,3.22811968610002,2.29048570560553,2.755173502712,3.1456420091531,2.53349695675251,2.75161652541143,3.36363016550929,2.67611228376508,3.34987797277028,1.84147365964899,1.56999589206439,2.96510273503095,2.70736129330706,2.33493397938517,3.04575935580956
"CMAS",5.07784176271051,5.72757703790117,4.81066770125478,5.29131832257239,5.30760181695676,4.59054266224749,5.10100075875901,5.05000576621707,5.54378673778755,5.05539647424097,5.14968938694098,5.14283708522202,5.61522052299303,5.75478580606837,4.89380275298526,5.01561085599258,5.09110194039924,6.36313830353036,5.85477125202067,4.84430343842198,5.98954130819881,5.69740282256241,6.19283588620743,6.3340186248144,6.23620370799712,5.20968871591791,5.71883102057999,5.2024990986226,5.08085808477427,5.71524288960574
"LRMP",3.98644379995586,3.62629942514695,3.13968515599563,3.10512205077194,3.10587280645716,2.13356806329665,2.88167199456197,1.39312587118614,3.14173537740957,3.53362116886515,3.27028686431377,3.37574318746758,3.18533751825611,1.22253041002006,3.22225089892759,3.0399730962995,2.1731568188992,4.10258577642867,3.56950928682464,3.42102163690193,3.75879366659453,3.53130595527003,3.20886576229767,4.09624722057402,3.82564520685465,2.61078826196867,2.96510273503095,2.34311487907326,2.06093589653801,2.72394035524263
