"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"RB1CC1",-0.86094447066942,6.84868792342521,-7.40050451979525,2.6501608276935e-08,2.42656447706558e-06,9.08791277771454
"EIF2S1",-0.941639717197184,4.76811705032264,-7.37320677927444,2.85295552637598e-08,2.55896192872297e-06,9.02172175636994
"SEC63",-0.94675300178514,5.89382204253998,-7.37315181495975,2.85337937134511e-08,2.55896192872297e-06,9.01125492150429
"CRAMP1",1.01714909238855,5.39798587119278,7.37273174594362,2.85662075196432e-08,2.55896192872297e-06,9.01722987469459
"PC",0.852361940161091,6.57646242273376,7.36918602104347,2.88413008318661e-08,2.55896192872297e-06,9.00544368205415
"UHRF2",-0.772772724480099,5.05032073474086,-7.36877968821351,2.88729973152599e-08,2.55896192872297e-06,9.00562622735319
"INTS1",1.05041402751558,7.82191710102523,7.363603878286,2.92798517735339e-08,2.57849191478267e-06,9.00180626263377
"DDTL",1.28771951403498,2.70883475579695,7.33843161433036,3.13431680659931e-08,2.74272558025582e-06,8.92855977969934
"DHX36",-0.926599509400493,5.2818888237427,-7.33600501300458,3.15497171297331e-08,2.7434364090295e-06,8.91614628292787
"FAM98B",-0.921943537182177,4.54462256968886,-7.30388795360343,3.44173724180443e-08,2.96978718167571e-06,8.84212627208692
"PAPOLA",-0.935766442115912,6.74000411318966,-7.30212367832582,3.45823619448712e-08,2.96978718167571e-06,8.82614295777006
"SHARPIN",1.09728402934912,4.29356429784464,7.29832485850427,3.49403471163985e-08,2.98200764957608e-06,8.83697738795594
"CHMP6",1.1640312278645,3.93867438284782,7.29230893373267,3.55149771274473e-08,3.01245444027047e-06,8.82784410600022
"PCNXL4",-0.933750977995501,5.42081608824832,-7.28283693934443,3.64392378464606e-08,3.07200550283637e-06,8.77350879523335
"KIRREL3",1.03458674797281,4.98906204822831,7.27131536947227,3.75964854304236e-08,3.11676871118098e-06,8.75342106931967
"PPP2R3C",-0.8124117196043,3.44347634700618,-7.26728152089171,3.80104129650821e-08,3.11676871118098e-06,8.76493791049779
"RAD17",-0.932596067554341,3.83138837053704,-7.2669551406928,3.80441056279802e-08,3.11676871118098e-06,8.75836216299602
"DERL2",-0.995798259600988,3.53891580593462,-7.2651391104116,3.82321312825117e-08,3.11676871118098e-06,8.75837127753662
"MYO9A",-0.696877120125945,7.01084699330301,-7.2649812846329,3.82485165197026e-08,3.11676871118098e-06,8.72987278555742
"SMARCAD1",-0.739629515309267,5.21926895143174,-7.26214692311129,3.85439922815032e-08,3.11676871118098e-06,8.72030969198358
"COX6B1",1.15801901774287,4.32106500625737,7.26210669473622,3.85482026335851e-08,3.11676871118098e-06,8.74138646120964
"AIP",0.765592552351217,4.83647218965031,7.25698988838436,3.90875582835778e-08,3.12271601712963e-06,8.71576097391379
"NDUFS7",0.855498484088051,5.4649346137929,7.25333876576863,3.94770959719556e-08,3.12271601712963e-06,8.69890140072376
"HEATR1",-0.686028390569767,5.46541626899432,-7.2519677857574,3.96243812262072e-08,3.12271601712963e-06,8.6906872909421
"FBXW5",1.14771496871781,6.39162602621181,7.25103508363809,3.97249007099758e-08,3.12271601712963e-06,8.6918542193815
"FBXO2",1.0814464219112,6.97249417650223,7.25058336083026,3.97736769293107e-08,3.12271601712963e-06,8.69412162731371
"NUFIP2",-0.976641512932776,7.32672093392963,-7.24831901466323,4.00190946551103e-08,3.12271601712963e-06,8.68903277918222
"RPS18",1.19181633754149,5.54642029646721,7.24663356852199,4.02027666027105e-08,3.12271601712963e-06,8.68203910472118
"ETFB",0.875490629511188,4.92713185642947,7.24402604478395,4.04886096473849e-08,3.12734925689801e-06,8.68054085378207
"GSTP1",1.06898891106894,5.94758235838511,7.24115244358901,4.08060109697939e-08,3.1279515534646e-06,8.66498133511374
"DENND6B",0.86634744959364,5.3782872077294,7.23959458601594,4.09791374242731e-08,3.1279515534646e-06,8.6629997957918
"RNGTT",-0.694883179007381,4.51822469409626,-7.23783911861112,4.11751180913176e-08,3.1279515534646e-06,8.66712937732424
"ABCE1",-1.25779828750018,4.66101396012865,-7.23549451942904,4.14383542328633e-08,3.13074691597578e-06,8.65912252907748
"SLC38A9",-0.946890407153829,3.90650592321876,-7.23296134598359,4.17246824744659e-08,3.13524706463025e-06,8.66716620717849
"TICAM1",0.994278756891464,3.61149591014345,7.22788088803131,4.23050012091261e-08,3.15860516094953e-06,8.66160302252138
"ATN1",0.941629146086801,8.35204324416013,7.22559310135681,4.25689937878766e-08,3.15860516094953e-06,8.64209885508582
"SLC25A32",-0.950719205995147,3.64493487797055,-7.22428318342011,4.27209001227805e-08,3.15860516094953e-06,8.6490814675381
"TCF4",-0.840735815789793,7.90488260323636,-7.21881190171722,4.33613559031946e-08,3.18862084928473e-06,8.61745189641869
"RAD54B",-1.01743741358189,2.97907347618689,-7.21689434647656,4.35881195222635e-08,3.18862084928473e-06,8.63297885282223
"KATNBL1",-0.944004861313479,4.30580408518616,-7.21355689836155,4.39856692172702e-08,3.20076769788409e-06,8.60727811175813
"ZBTB8OS",-0.946099450440241,3.21127868172821,-7.20362912284625,4.5190136107502e-08,3.25544833796502e-06,8.59934508077889
"EXOSC3",-0.898084837528298,3.19976295522994,-7.20348374928337,4.52080197373994e-08,3.25544833796502e-06,8.59897995815468
"CSTB",0.9493399330184,2.83612047176121,7.20035015798779,4.55952601426223e-08,3.26632158928444e-06,8.58230390584804
"MRPS24",1.07971217891854,3.16478902580855,7.19571458763806,4.61742933631095e-08,3.28780448930987e-06,8.57742656590201
"C2orf69",-0.989648092046205,4.06744828619987,-7.19246404474506,4.65847675491549e-08,3.28780448930987e-06,8.5564893421296
"ZDHHC6",-0.737172609288472,4.01556598357191,-7.19227667887047,4.66085404241816e-08,3.28780448930987e-06,8.55678570502651
"LARP4",-0.891372595687029,5.46431137253735,-7.18214186280244,4.79129545709308e-08,3.3626624867903e-06,8.50457176811461
