"","01.CA1","02.CA1","04.CA1","05.CA1","06.CA1","07.CA1","08.CA1","09.CA1","10.CA1","11.CA1","12.CA1","13.CA1","15.CA1","16.CA1","17.CA1","18.CA1","19.CA1","20.CA1","21.CA1","22.CA1","23.CA1","24.CA1","25.CA1","26.CA1","27.CA1","28.CA1"
"RGS20",3.63853880457117,2.20586495154971,3.30018634696045,4.18446851343285,3.2157932617617,2.90702509006683,3.41214958243853,3.78054638533464,1.89086084750272,3.87323505200138,3.2487094819057,4.0665587982503,3.34807492129217,2.89866133048814,3.37776047416967,2.17152398947405,4.1587756662102,2.99700731817774,3.84225496919211,3.55577462086711,3.84467271969325,2.67460420455277,2.26653066980289,3.7800962784947,2.60819788432964,3.43993349820114
"TACC1",7.69114983329667,7.39972391074164,7.62059893870324,7.96230976498853,8.38645182052665,7.89552903240031,7.0241692991383,7.42511096119063,7.52721826946041,8.07375497773348,6.66102720927344,7.88660510244684,7.32150741750246,7.65313144726956,7.29405477825512,7.34527210180853,7.20312329261195,7.31566296188348,7.37908491017458,6.45504962639427,6.55045578675644,7.06830959071194,7.85502046901509,7.12868962627261,7.28237430912536,7.2869343323985
"GOLGA7",5.22255953763903,5.84297293122699,5.15154407364602,6.78853091596925,4.98800146368998,5.58466719288753,5.34167667669303,5.23361953411946,5.16841468222783,5.23304827739375,4.13160718113451,5.89006011130529,5.30935863003563,5.37335017744491,5.07292361674114,4.569375689254,4.46844453096567,4.77178036134574,6.31154845817499,5.36418508288505,5.38795596389864,4.57829937839572,5.30645109201754,4.87641477665699,4.84945267960092,4.37738944100956
"PLPP5",3.44020146612077,3.81413333405512,3.36873899542814,2.92934793059462,2.94508396679893,3.60217034318955,3.60177195212236,3.33894656140811,3.01802287364433,3.7971656890828,2.95267643871515,3.52947308852976,3.53177454204295,2.78433534277045,3.31949607474433,3.29869975336458,3.35746273246489,3.4760261243716,2.70074882479716,1.93672898560876,2.58178123516054,2.84067195155562,2.31472611435988,3.550074841757,3.12475727325742,3.26467119890947
"WHSC1L1",7.6547109761758,6.86808162421631,7.60434300916266,6.89847147282244,7.90054505633925,7.7738855629272,7.84498955037126,7.49263777133795,7.62524890745256,7.51246594275092,7.88157958648748,7.55262718018116,6.74114691103989,6.98712508789756,7.27327583685005,7.31631555664872,7.40953673862753,7.3932567499918,7.81052383723558,7.41530771845392,7.14413022560734,7.34641416270477,7.17667240555892,7.19663980184569,7.089823805921,7.00519918669383
"ADHFE1",3.984687708217,3.82666965553399,3.97256833215648,4.42644658835539,2.72690099510774,4.49868902225297,2.76559457234463,3.49462318836841,3.38319529299271,4.48341848263173,3.75195639235611,3.80019028153684,4.21458225775739,4.35928986661324,4.562861957325,4.50875925871529,4.10958857445865,4.73818635107772,3.99196018499603,4.17162397679589,4.50133364149059,4.65542306269956,4.09345944025707,4.23263314312696,4.16754920750836,4.22442518802011
"MRPS28",2.6399503043588,2.16695698927569,2.91637894204143,2.8102296880912,2.36679731832226,2.72986857589456,2.59756278021482,2.0087893547232,1.62804524095297,2.49115207428745,2.83282540274748,2.44790329345836,1.81899111130164,2.40038666551235,3.00687527066148,2.97938766701425,1.93911562179458,2.58311629045399,2.98419675832821,2.61453735473034,1.45066673864666,2.22121327069325,2.91378071052687,2.7337050545196,2.3114495668755,2.23587716146062
"PMP2",8.75778707364321,7.15949398075376,8.73806342673112,10.2144997404741,8.7704485500096,7.01916875637855,7.93211060023287,7.88525871596746,7.29666640153111,8.44988999898169,8.45375475977478,8.48285880623577,7.25368135989669,7.70053010621154,7.41407639616814,7.03561728676059,7.7098450084306,5.72200339247739,8.74482209515512,8.00095081544434,8.08369248158027,7.44338560725201,7.4643689996097,7.3372440082441,6.88732376468789,6.92679276341897
"LACTB2",1.48377144112578,1.65095097364465,1.96581587619985,1.62757254209018,1.8352828724469,1.74532113046444,1.66395576603526,2.32558651207194,1.42179630260719,1.86653149367608,1.53243408571203,1.18796902517816,1.04205492484254,0.974719384875473,1.87267040740273,1.78783395082466,0.965744589897191,0.466098454519366,1.75053328628734,0.0153116428328183,0.436264081684104,1.38577033866578,2.54092546055674,0.988140275071944,1.69313426920482,1.62153421360181
"TERF1",4.71145441554712,3.53739028685645,4.74522934786316,3.86395678879693,5.01662028785302,4.83855775522278,5.08445866505986,3.47338600179128,4.50138022106106,4.97704082446435,5.17517105439961,4.37962879617982,3.47684015370705,3.57383759385994,4.50462544825582,4.3530213382938,3.64074987690092,3.90733812565483,4.08821631177504,4.04964662402924,3.39532102576262,3.72582461302224,4.45417506441852,4.43373949489835,4.08880070621369,3.99537220643927
"RPL7",3.31696371411861,4.01371516319978,4.09902026790389,5.16958262512574,3.88349741706554,3.36270445672092,3.7579967927857,4.34558047551381,3.33495335140765,4.06384177371541,3.6941677781864,4.29132801867907,4.47781072577583,4.27712305177497,4.15685986031452,3.65771388260571,3.72714435765344,4.44038761781033,4.93795319278016,4.61420786703033,4.06462396635276,3.58013665786227,4.58110646245168,3.39673976198765,3.36090305846639,3.53244923036403
"SYBU",4.82436810545739,3.93484861425273,4.44853653651823,3.45127682092159,5.8387275138261,5.2511318020689,5.746543332012,4.28592380561306,5.17116507833835,3.68555570497089,5.11771564952803,4.48005773228869,4.89728067191951,4.94257760063282,5.47228154847581,5.47027070659487,5.16279330332002,5.79052539548519,4.28674305870075,4.57684389670869,4.67841095380393,4.34793907414714,5.17772249084511,5.93027079611693,5.18137966966317,5.69542994446309
"MTDH",5.80889053954237,5.43161468127339,5.64169377372841,5.68329648436314,5.81773951937624,5.71451049220551,6.08521043844293,5.46640981635063,5.93584503306491,5.65550165794587,6.03320868486848,5.68997458486505,5.8070172992416,5.57594902109038,5.42909900492105,5.55110835527442,5.82940731981389,5.53249813262355,5.74281053862931,5.55560303765637,5.7835656357009,5.61527555905441,6.13886087754787,5.58631083931907,5.52767683409737,5.64168816174266
"LRP12",4.5383473221105,4.50981001500895,4.78590784325033,3.14160540214562,5.27296894312663,5.26977292058325,5.91434009134157,4.32201299557397,4.97105857679295,4.01430495303701,5.82236179667754,4.81922013843556,4.17371511063403,2.97013679917858,4.80600755034416,4.92742254563234,3.95904231355806,4.20655510801047,4.45091788709263,3.99403903326809,3.43531528200584,4.16881539038206,4.76868895641064,5.13147612189128,5.20490760931155,4.15733340565859
"EBAG9",3.47904738545399,1.9998978813981,3.03924297309734,2.6107982300743,2.9919579187924,3.12745326324908,3.73503604252347,2.87157074756168,3.05423064283216,2.81424182937911,3.12294776366293,2.95445340032875,1.95383674538891,1.34107792141546,2.70975535902466,2.39408601590645,1.93911562179458,2.03774266741154,2.9553161984269,2.01331392028174,1.9695328191866,2.8240644990908,3.11317547131443,3.05984709747607,2.66358786512899,2.23587716146062
"RSPO2",2.01470210432174,-0.830145826973546,2.00079614448524,-3.80717545341334,4.03106626626422,2.25599511402636,2.62279910965467,-0.160071984184841,2.91677596545026,2.36509285546608,1.61779963633213,1.00969987811939,1.81899111130164,1.3940181997266,3.01357272175952,2.77283244407317,0.833508382318517,3.68441105954745,1.07738233239558,1.11010950453819,1.45066673864666,0.740050501113101,2.42129014142238,0.668972667791489,1.02879643391834,4.21430428544043
"POLR2K",4.06348403496351,3.68238739469545,3.21337727882628,3.83373373563954,4.34723331617392,3.47941419566668,4.45022657072197,3.26671695307561,3.51893714259729,2.90764150272883,3.6643815902436,3.08024541384342,2.67362231387554,2.68161551918406,3.21295916429177,3.26526401204641,2.87605250756226,2.62047345096728,3.44527404781838,2.86239550859549,2.76032676420293,1.84678993914002,4.15432053576743,3.11707783446759,3.1827833531126,2.62010378615026
"MAL2",4.9651027303197,3.00912409066721,4.18517919023036,3.19012567034713,5.45754812027535,4.68730154895385,6.28021709981097,2.69934563385566,4.48378835914031,2.96091018951285,5.25394964880802,4.33615386294585,2.92413953215275,3.16549365702807,3.93492614793308,3.85041193625586,3.1917981182584,2.57044580507713,3.97766966457303,2.6389141513256,2.0054006569867,1.97267346883316,4.55793339142214,4.72817284827741,3.93971590575362,3.50780028628526
"EIF3H",5.59743596938785,5.03233275507102,5.52338449287824,6.58585474850059,5.81285246638871,5.22748649918553,5.8781200449809,5.4556205878024,5.42037581844842,5.56091212375155,5.33496474399764,5.7761585066172,5.43572078500871,4.79783900187056,5.30765097349252,5.21404334686096,5.10660036666052,5.27382210938769,5.93996127235656,5.38595191989693,5.20725898221542,4.84638254510502,5.53724357411759,5.58968449991985,5.33641646788262,5.00687126681567
"UTP23",3.61780071078822,3.39313192609349,4.35700788198207,3.41090402344792,3.74669203928078,3.86991170645884,4.6779774425298,3.21647326879432,3.73509642957954,3.95427664240971,4.32804768835836,4.02804546661412,2.95662430366456,3.00458903439083,3.39837738433346,3.48451093595189,2.84203924158884,2.66882429536949,3.33748859793625,3.54291451856153,3.17680887877109,2.36591408417929,3.55897133118907,3.16309478474455,3.16369947218587,2.73782802605241
"NDUFB9",4.04288889037596,3.27002331890918,3.05597100401642,3.56602905430089,3.43518740537393,3.88207852048254,2.95634395330277,3.98945351557153,3.89670252362633,2.96091018951285,3.84340659567762,3.06510828760174,4.31195539959773,4.08925570843443,4.06312714365502,4.66648904097079,3.43936614575394,4.25090414156774,4.11457834924632,3.60609845305844,3.51212384858221,3.89835849477757,4.13207764216503,4.17090796572868,4.05294880655362,4.70827588895772
"TATDN1",3.26456165593848,3.39313192609349,3.69134946449112,4.13575435705646,3.09216713536775,3.48740017806021,3.35305615381219,3.40773170489368,3.46616291907695,3.66430160289381,3.80751909975244,3.3286263590441,2.6930328168961,1.94825708136049,2.65083072296543,2.86499905469403,1.39906264071739,2.16118034028211,3.06752358740205,2.43128965370229,1.22588383734855,2.45489965506284,2.9800359422034,2.55194535433106,2.59401160792537,2.25575113151442
"FAM135B",5.91327622759495,5.69698483299641,6.08841737608745,3.45127682092159,6.35915962778572,6.03910534284747,6.48159177078431,5.12204938578498,6.3468169971302,5.30003790938125,6.444448893438,5.32091189001996,4.89728067191951,5.24594686606771,5.8337951147404,5.93992535323147,4.89481457626205,6.20236241140281,4.9156379137698,4.73784999366191,5.18787932886939,5.16923852861927,5.48291369621455,6.04899195167546,5.8189812626787,5.93150599591784
"ZNF7",3.92965955246033,3.23282973851895,4.1150731081046,3.67232255322498,3.25475486193074,4.20624157548141,3.56318420422488,4.10443151855147,4.12946413235802,3.92776540166358,4.07989486319153,3.12472656650977,3.36026747612472,3.42915109641923,3.95941417897254,4.24853241541088,2.49334248661908,4.5765093846041,3.14629931147492,3.59368110379049,4.43712468579554,4.35084046580535,3.99583381430151,3.90991739369752,4.09888256707114,4.09250493207781
"ARHGAP39",5.64603919565132,5.8855350138635,5.34090446654217,5.01655295555638,5.57573271498768,5.62504270099855,5.83017395941834,5.97327629337346,5.30490649647186,4.89274191771894,5.29664476844632,6.03500023058336,6.14320457729581,7.07586978015144,5.80416425249877,6.21119185518909,6.35317242009454,6.75361761912104,6.01884501711288,6.73495022591868,6.28094993587881,6.57630023187957,5.35910924846545,6.49726106999472,6.65937017767165,6.94679745933493
"SLC39A4",0.259575197909246,-2.36441320282245,0.845704080976873,0.660547158027803,-0.0565259184421087,0.695281483743107,0.995639700551789,1.60226307370113,0.994897204179783,0.263539045851021,0.943294139648978,0.806255208017776,2.27043432573097,1.63299020555531,1.1150262179534,2.39408601590645,1.9709397259797,1.70826217211816,1.07738233239558,2.34502055244504,1.7754581908766,1.33977870759449,1.25523292072483,1.83121656815166,1.18838446937668,1.79454207030393
"NAPRT",1.2158741683134,1.95492516017796,2.65607227232554,3.03937671604306,2.3844725226238,0.749414847102036,2.15397610094274,1.75086770292533,1.38436145025437,3.18638904976357,2.83282540274748,2.62349872357499,3.47684015370705,2.63838833416825,3.85140722204899,2.78860826663852,3.5904188725455,3.49626407282168,0.71344882214169,2.22133260061125,3.87407157664559,3.34428255894851,2.83334875525896,1.85384037162681,3.87665535986834,3.7994247777445
"VLDLR",4.88057960761042,4.27385588702588,4.50445108089441,4.54311248075896,4.89549383463832,5.23935759243881,5.35679667678515,4.06238124079569,4.95837660407682,4.3894023781457,5.14313439004357,4.67212542498223,4.03609179106974,3.59660168996039,4.61002700203696,4.73322467436577,3.30848473412628,5.14728965786489,4.22758635779198,4.12060534780363,4.38361718863155,5.05112120669035,5.45898818427921,4.80854668299541,4.88192741195487,4.03616303735806
"AK3",4.78460555792322,4.06752040816955,4.62706150062838,5.25188569178186,5.36487333809742,5.21791878938254,4.90580398890507,4.93274751941319,4.71999531507943,5.3205622131685,4.95910746939963,5.41942568358975,5.19488373524766,4.6424237167757,4.81753518592276,4.53705286537094,5.09220335907508,4.13521627345695,5.52425472373035,5.47326977038025,4.45019712924615,4.82775999438258,4.86624105714107,4.56978483099558,4.47290791750152,4.51979390463643
"UHRF2",4.94026164930094,5.13165845837184,5.59094353295366,4.81472400647993,5.65250749646824,5.2227105756989,5.40122852977208,4.97868888118756,5.6127200393945,5.28966521392317,5.29015796908568,4.9024817320603,4.62654979309019,4.33241755901498,4.97852148557576,5.02720742551617,3.9269517291067,4.86551857233585,4.74050817727777,4.43091553537951,4.21004600054063,4.81310774840195,5.02555316372602,4.47080306582394,4.3767453561363,4.28370341773667
"NFIB",7.3195952895478,7.38496563708106,6.79809565404388,7.26692125687227,7.39604769083295,6.94716564563357,7.66233095907661,6.93798730999494,7.05749371445405,7.33132459365517,7.73465017896046,7.44783982638473,6.95521921046507,7.3423168976032,6.96617555528914,6.83752608653109,7.17522114354991,6.04411382233823,7.48138560233142,7.19873724681251,7.22145914418007,6.71111124050029,6.65828575833148,7.14311225347688,7.01459877489895,6.83647465203665
"PLIN2",3.51687470864796,3.73653782562609,2.95256348813678,3.83373373563954,3.92636073759655,3.24516639215632,2.51909182348371,4.34558047551381,3.77903063600872,3.80689661589029,2.79667039072498,3.98042987170186,4.74287061733345,3.84496700947038,3.24745991898975,3.12318745710746,3.85202655352648,3.3408057135245,3.26872727544397,3.25823539980017,3.44840405678546,3.6287589858858,4.59255489607767,3.95769835686717,3.94531432138136,3.83288498837578
"HAUS6",4.29010188591633,4.84168243696356,5.075646780825,5.80512437830759,4.69052318179534,4.86331748381523,3.98903741146179,4.57225150502877,4.60265141143718,4.93772305644291,4.56680316385018,4.78729164691387,3.9660165419359,3.96354563763048,4.27862717623892,4.43549803939738,4.52313274351062,3.81904484240252,5.01694385804101,4.57052139395193,4.08152500531843,4.22365982907439,4.53607707228159,4.21526520054288,4.30453126164052,3.91641495666092
"CDKN2B",1.32224844182746,-0.307590927245884,1.69386755541717,2.46066860956271,0.73202784197532,0.0867914985645126,0.436292060228926,1.24935901111226,0.30808484781423,1.7503075100534,-0.0693112673392518,1.48952707491732,1.15833953043549,1.04260930217309,0.78002185258572,0.722012753165478,2.14841572479777,0.519809550348932,1.53323674291436,0.40462760019499,1.93275046148292,1.26791959118057,1.84226702238341,1.41062142606374,0.985979978432631,1.49347608625774
"C9orf72",4.26364632236048,4.18901245060019,4.57578461246534,2.74676710068704,5.30580560204917,4.93222234396313,4.04611768630706,3.7631504152051,4.87648397349758,4.93772305644291,4.86621893459817,4.48575312977944,3.84108507494914,3.0215114587243,4.60560094238269,4.18438928712743,2.78946680939362,3.9568583047722,3.72737643235453,3.1605918326964,2.60534573645398,4.15560206856785,5.07186120912819,3.54313112324002,3.96749323249258,4.24942110672023
"ZCCHC7",4.72120885641712,4.66446783427,4.66026078694598,5.40361828594579,4.83571686346099,4.52608373910465,4.62899910268826,4.75054958069917,4.6625160787485,4.59433323681523,4.92601765683632,4.91519990838244,4.18746652179772,4.468222095433,4.47823731186736,4.60545050660618,4.40579182140749,4.70958113592757,5.17560119425732,4.4585695101359,4.24046374290445,4.29167412496357,4.17187119236173,4.21089034762816,4.34321203560072,4.34528678429306
"FBXO10",5.37657444396247,4.84168243696356,4.9868362456931,4.44655789932765,5.13359562383672,5.0847654080556,5.746543332012,4.98620552965504,4.6308976499952,4.8743492896442,5.21338483003369,5.00121970531075,5.43572078500871,5.45658946262463,5.2002022207342,5.55110835527442,5.86583363021889,6.29480674554531,4.56044988859252,5.12628698072268,5.24149954817185,5.17252207414504,4.42702607487207,5.93160075073333,5.78660127596729,5.72602742300312
