"","01.NX","02.NX","03.NX","04.NX","05.NX","06.NX","07.NX","08.NX","09.NX","10.NX","11.NX","12.NX","13.NX","14.NX","15.NX","16.NX","17.NX","18.NX","19.NX","20.NX","21.NX","22.NX","23.NX","24.NX","25.NX","26.NX","27.NX","28.NX"
"TGFB3",4.89414318908414,6.86470430004957,7.15347494440049,5.3073349849462,7.2312820311734,4.38953938667455,5.76751390388525,4.24565426500077,6.86522210585471,5.32706665546778,7.20777055503542,5.24546118874115,6.02878178938007,4.25744165913318,6.44682077963717,6.30593010855233,4.74169672593347,5.13452107226769,6.25685516669886,5.4022683344856,7.6148735708176,6.11700367902217,5.78200464231271,4.56867764862183,5.14714766234894,5.06992222523871,5.36321716624541,5.95684408797145
"ZC2HC1C",2.42169062128499,0.632769135491808,-0.0551419724973229,1.50710766304112,0.868314584838191,1.74196964547677,1.47564067593789,1.90110721606574,1.53811024046957,1.14962783541585,1.00351390514889,1.718213058929,0.0780521580215706,1.34484243327253,0.96925855019904,1.6882388299066,1.99848083312843,1.54389853341381,1.28277138771185,1.26423205285929,2.15082855524128,2.23089070510627,2.16163048181311,2.25753866354903,1.63372473017838,1.9459881404786,1.01799979462877,1.40348923509644
"SLIRP",3.16429556499218,2.68736656776813,2.20907527153589,2.70848958463665,2.27253762430591,2.7392915314657,2.70383427447983,2.56060378079392,3.04886299579097,2.83912570261427,2.41401926364046,2.80362918896707,2.20063767979024,2.97657238479516,2.69323898057616,2.3171083841634,2.45785603722221,2.1265704588198,1.33192626238718,2.40240854395517,2.37419709147879,1.9938956006353,2.13694627073302,2.39907248012265,2.52703645084161,2.46447570831247,2.51462080121579,2.0130984096985
"RBM25",7.13373408369184,6.53204687602835,6.61669691196006,6.72409849089948,6.2235330554682,7.28141200331448,7.62925956798896,7.13460890023273,6.74426946670612,7.28332575487578,7.30055309097386,7.1675453426967,7.15589634479598,6.32617920134173,6.0226584268314,6.18619061321861,6.44241096142038,6.99332204942235,6.23279238888037,7.29020274763519,7.08322537104391,7.17067614505807,7.16516553544458,7.23006282776929,6.06161055357001,6.18225059724085,5.83481796183945,6.4327617632099
"ALDH6A1",7.21870853740915,8.18609813791025,8.1946336706064,7.48268885454181,8.14799947543193,6.88868208544303,7.13075132322628,6.59585138052436,7.24733545161361,6.5928767480511,7.8431697442593,7.44338466416253,7.80199664095859,7.27124620305335,7.87847826788416,7.47418683749096,7.49384809705165,6.14492504364613,7.40858928764111,6.53567504646893,8.56907860039976,7.71994987937331,6.91321944079511,7.0845541790613,7.21137534445692,8.07854805833219,7.85750326973225,7.04911635172551
"GPR68",0.175211488568672,0.919728140024455,0.964980480528094,0.347617423672356,1.9372155819176,1.29412317877532,0.871217460563904,1.86858622124601,0.525262928579233,0.780462503693201,0.300642444443921,1.718213058929,0.718786718885873,1.73544386471222,1.08530704321011,2.20559636770264,1.60058255077839,2.372763816152,0.116144513882377,4.30499395885665,0.803323118757491,0.955031997721128,2.40847237753667,2.17246265438884,1.53657529095611,2.28640773253305,1.49613236960681,1.28495515941343
"EIF2B2",3.6663354402503,4.21812736439811,3.31720129970133,3.97075742045523,3.48798585015195,3.99107554692357,3.27258904561512,3.91238626089765,3.58337258004353,3.80256436330015,3.90634961171663,3.78631593860423,3.6053910385116,3.68997897868266,3.95300875125929,4.02581099923124,4.28371862396087,3.68262227844368,3.3611264686273,3.66282393122226,3.988626698256,3.6457738688673,3.12510312930366,3.98589955033414,4.17986822637503,3.98524354379939,4.71474961996571,4.09111077442773
"NRDE2",5.15054645142235,4.52653399738641,5.79662276504472,5.00111706342861,5.07215202293751,4.68149528490275,5.5044725892744,5.09964974120883,5.32250571075507,4.91972778126783,5.46412685535465,5.67236564491838,5.21171804221988,5.07625617374875,5.12938188217642,5.38127927371905,5.1436836748253,5.40933069040031,5.07184323814517,5.47784869245704,5.41117567595689,5.63438928157413,5.86513580869553,5.72575839857005,4.79127515288463,5.15282440090824,5.3063287484337,5.91920076411504
"COQ6",3.6449782862743,2.52579941691884,2.74455220258352,3.35478263899819,3.14404322037007,3.22578882842946,3.83558814915834,3.67913647725404,3.67447030401792,3.68709025672992,3.45599352949378,3.90956874700972,3.37858265650991,3.59887555945167,2.89754935602026,3.07245618839403,3.71845884417758,3.74640126116495,3.10247277375616,2.78569979564712,1.81199373090984,3.07513043395741,2.72234446030659,3.55298804992975,3.52646618835527,3.4718095945831,3.42034337317591,3.61398284832578
"ZNF410",4.28354398350321,4.73807148371599,4.57415077339004,4.61188889669927,4.42566375631568,4.58463571801437,4.30511004498892,4.7880737116458,4.44960955101663,4.28798052464905,4.12668932917289,4.24098947817934,4.32484911850093,4.83810717202381,3.96062687759235,3.7948794498176,3.79089160554318,4.26488887049628,4.61627606334255,4.30903743125877,3.9457560198037,3.86404888849085,4.42466248835909,3.69396757913555,3.9602145578739,4.00840849968408,4.04380008939736,3.6859191488444
"RHOQ",3.23270273598549,4.05987272617782,3.84008596698996,3.74095137204957,3.58152387306885,3.46225993120103,2.67103769977081,2.62042240455662,3.917622092094,4.973290430468,3.42517215383178,3.41597572395652,3.8414916685188,2.95836283842639,4.23013412747387,4.43719960008877,2.77600222201665,2.32342997726804,3.60058031711102,3.55118395689315,3.91051795384615,3.4484506697444,3.00747757733064,3.03160894397382,4.80176580667088,4.32212993094532,3.64552650008803,4.17127031401112
"GPR75",5.02390291161248,5.08120097391522,5.87168537200021,5.1398383758756,5.80895829875688,4.40583160346071,5.40825441520112,4.79674211727319,5.04797264972453,4.74980493097571,5.48170774076572,5.51402896755172,5.66200186384684,4.61797735215989,6.03172770892679,6.28722173215539,5.44360347144931,5.199766218298,6.51674340435064,6.12875178615598,5.56922535103564,6.76887272133715,6.60101326725445,5.67253395424488,5.25669169175357,6.06285531631059,6.092052184463,5.93732667911919
"SUPT7L",5.63152339539593,5.00659621924678,4.49405808081011,5.38590782890273,4.35677631999403,5.58247208679571,5.26176359111855,5.51917803859495,5.70933299246556,5.49441629206792,5.24338867218299,5.10967010955972,4.90097754014977,5.46602980294626,4.58585644841688,5.14101517763031,5.46356756297092,5.83602470568837,5.00900343942338,6.52267611558548,4.66424556328979,5.21142048843922,5.89304369497739,5.9983873340569,5.67232156368223,5.33335929162224,5.09662567807444,4.99043042353204
"KLHL29",5.08861387316782,4.91710044794428,4.95165691734691,5.09376389080711,5.155636188554,4.80026079675737,5.35762675957098,5.72392948388488,5.10640008986513,4.9025732660806,4.72451420683739,5.598190255008,5.35035914458462,5.41352997555527,4.61993241458994,5.70719461664459,4.79271965544655,5.71052568500831,5.68917140648581,5.59010389745665,5.05558840032009,5.70738146854898,5.44755834367887,5.07927013958745,5.02710800523588,5.50197857986383,5.41305665289155,5.01546512998583
"DNMT3A",6.37343471860522,6.56014198694901,6.6064776911555,6.24233618683975,6.6939758401059,5.89533855422438,6.82921520185995,6.36762436284835,6.71640290648053,6.30633897095337,6.55953927373213,6.85832790876354,6.94863857512309,6.49674932587183,6.19886200752674,6.86831253899559,6.23941686068378,7.26615480640483,6.7640023588964,8.59216394346271,5.33680576239976,6.86111391969574,7.3060672832918,7.21631427593818,6.0006886525943,6.71487056723828,6.70379594598965,6.92744005974811
"TMEM214",4.11773425772568,5.18408308371566,5.01924771918509,4.70677526794147,4.90126929743069,4.22023302005154,4.57260646507248,4.1676038578818,4.79743653707831,4.51263215242942,4.55929136039402,4.78750443319843,4.83786830817489,4.74557143934136,4.99116070168731,5.36190424201249,4.83660640597096,5.19062419995807,5.12161431851385,5.39086802171173,5.08354278047271,5.30197297504337,5.12873055621383,5.41547076938202,4.80176580667088,4.89141191264305,5.20528403986464,5.12878485370406
"ATAD2B",5.76949469177212,6.052729640168,5.86435243710039,5.92250903840999,6.25463331409444,5.50896258330587,6.23959198829922,5.40476195061501,6.34913038218667,5.85876379908003,6.2286934816323,5.91120525538995,6.3953404401793,5.26957211609254,5.51809220250336,5.5100739051481,5.14222716622244,5.45203781979166,6.19343713880042,6.04152457376077,6.26577756369264,6.29576861091717,6.24453698493565,6.28343482999173,5.07546438167003,5.02519450232588,5.05327910232897,5.2810649786179
"FKBP1B",1.48966328692524,2.55401527036716,2.29884869168705,2.07985125421091,2.11459701171385,2.42444481506701,2.06082870312883,2.29293578559447,1.2725155084646,2.10220863574674,1.43335650343799,2.34732182893039,2.40201207549121,2.55989606603273,2.36616697906,2.86790158107724,2.70674549412257,2.61068675112509,2.71480808879789,1.36088521358932,2.65533782475516,2.23089070510627,2.32351784249802,2.04424153620222,2.75287477281417,1.9459881404786,2.53276948730863,1.20015102358781
"ATL2",4.98193319818112,4.81003161043798,4.36836982635148,4.89317061942261,4.26576694055023,5.3643163390319,4.7713525540422,4.96769239898364,4.70322430637762,4.98962898054843,4.85743442018443,4.89697463333389,5.02384161819317,4.78743280673521,4.22381695479094,3.9499846159542,4.23535704906209,4.61507606563835,3.73456684081956,4.02427532692773,4.50798954296226,3.98236258766128,4.14413293690381,4.08233581596063,4.53249350088543,4.05920846260746,4.09355438306714,3.58918428417632
"YPEL5",6.0455848957541,4.70069908400256,4.56814520974333,5.3405952351235,4.38299607899377,6.55423944956835,4.67952731763342,6.30063925675499,5.29046320408591,5.86054160099374,4.95416349345982,5.31572027205936,3.88055678713866,5.98761513926647,4.64851316365568,4.14395254669795,5.71645557539946,5.18142388117076,4.66504464960872,5.33644197646486,3.58137875603059,4.96682647393322,4.45991979790216,4.84369635095754,6.16950569274099,5.16318264050662,4.94563695061849,4.67796795293321
"FAM98A",5.28087776026547,4.70699543520493,4.73289423805507,5.00111706342861,5.01181938056366,5.72887267946351,4.60769082407476,4.94057063878071,5.0047408319679,4.32964894481392,4.9360585125293,4.72174583000522,4.57754186233044,5.07202822599273,4.5100079912408,4.61138603545895,4.16537970052529,4.58399265139724,4.3321086903885,4.30499395885665,5.28271192520879,3.88155657810812,4.11914490012521,4.14619983128274,4.7394663052863,4.10290961307549,4.22214164750526,4.49427407995086
"YIPF4",5.98737902962763,6.15758951433645,5.89825835072304,6.21748535229317,6.15671526009614,5.74657056529154,5.57928946040133,6.30975235137517,6.2782861197021,6.00416900920613,6.08491878402039,6.05575513836429,5.93215134340141,6.18453876025866,5.26169074081861,5.2713448106478,5.45185746431363,5.44051523503342,5.59666751699798,4.50153295187948,6.10946387731386,5.3404634585734,5.30526610398955,4.49350482812854,5.5196974449947,5.14761725823333,5.27702059853222,4.91925708134195
"AFTPH",5.6655062322247,5.28853553378154,3.77900037418985,5.46646070161055,5.23934434402808,5.72400806450666,5.15907430888724,5.97560864950728,5.77255724429398,5.27202579653078,5.19852793898141,4.24819361211908,4.17577873797658,5.2769379235167,4.77919280063619,4.20321641727605,4.84915920571478,3.6891285619734,4.54510599051175,5.13251723751386,5.27233958644647,4.76937491047485,4.75173375844644,3.42642449820912,5.07690472149412,4.07575190959068,4.38584359377629,4.27856977823562
"LGALSL",3.32512214868169,1.29892784281849,3.89868983959031,3.65894561044711,4.03170084323827,4.70801564381356,2.58562819242186,4.83931968365335,3.8988533989041,4.52164888360832,2.39293614201965,3.64063326825013,4.00067287720969,3.85655446080795,3.07648260163086,3.07245618839403,3.80568799813275,3.33808431596321,2.73322113977834,3.25680817025936,2.23869340614292,2.45792365345344,3.04776112636383,2.60789179531967,4.43926305269863,1.7120401476639,3.46827971930056,2.94913008392317
"CNRIP1",6.02781844033677,5.0369026273571,5.42354069275633,5.50217436468818,5.05594629601902,6.48404234334851,5.62923105423484,6.46600915750133,4.21180600698623,5.82273980628886,5.15848730477986,5.61221727554559,5.48636573576633,6.08734107804748,5.1089601242394,5.36515153750493,5.92648866050816,5.44628803102235,5.56360897700611,4.86779171173214,5.57486337810766,5.48491093038381,5.19000753285257,5.30389333636184,6.15184648806287,5.48143059712457,5.67036679518718,5.05222102927178
"BCL11A",5.29922250831825,4.38448966837843,4.49405808081011,5.10928612277018,4.65096724051325,5.06421494246063,5.04851173911196,5.7598380402157,5.07330326524534,5.28532249546913,4.55929136039402,5.16781057341136,5.21171804221988,5.72759816897956,4.36254181249998,4.79595757642784,5.02857230279501,5.13452107226769,6.16659093213294,5.00372533144866,5.11484114642993,5.02706311431159,4.82696384606137,4.5852295909044,4.92524314004829,5.03368726000128,5.06579730149218,4.24191582681276
"CRIPT",4.73479849755719,3.7782860071089,4.22305325581241,4.64421608012849,4.28443390694327,4.38132375986407,4.07376794376688,4.57281040804602,4.74059688501163,4.23961841210959,4.5827556651359,4.26959265242265,3.89015999455392,4.57081247164668,3.5999595341806,3.48440692283766,4.00475172712739,3.66292550051501,4.12459141408203,3.34609411465529,4.70594882345023,3.4484506697444,3.36717767642291,2.91073752023752,3.93184114593329,3.29470229050516,3.83295605267834,3.0735409836335
"SLC17A5",3.9594909946875,4.24433789130496,3.03318028507403,4.20550467082687,3.80483433409794,4.65447827116519,4.08625985129175,4.46273316363877,3.87023444285021,4.4898406509264,3.93580389045337,4.06451335006951,4.16790508192526,3.80653521974253,3.8419023149935,3.65330153327999,4.00795404500158,3.85454630902725,3.8738532681204,3.14362920608776,4.37211988827735,3.35127015029734,3.07400519605461,3.14313175467522,4.26573184126924,3.65177173336743,3.62028834515181,3.28390582028418
"OGFRL1",8.33325438371981,8.45843335255133,9.00406288175036,9.01825887860312,8.5282878039403,8.06887152916504,7.45659636563385,7.48566745189603,8.19649604145877,8.19660668873099,8.60270535541664,7.58667124403221,8.07519810016105,7.32197628610743,7.58884620005209,8.00376982981244,7.38506523042326,7.30267743087702,8.61788958121381,6.73667528589492,9.01349546677325,7.44246499334411,7.32531314835588,6.64096658567052,7.51932516310807,7.06553445060772,7.14241909961028,7.52225210258175
"SLF2",6.70116098442127,6.44996352476352,6.72592465803235,6.32276537906246,6.21868833071628,6.11190669704737,6.74308612357184,6.54144485104844,6.63368349606782,6.45023124574409,6.88526323161731,6.36499829704598,6.78969113735531,6.24212151728009,6.00618864734978,5.72499722480865,5.88876935454767,5.92001381696143,6.01869419755377,5.77686010102488,6.60303995444971,6.33601110879741,6.34629047155738,6.12830795808548,5.88540969039126,5.82426482487481,5.55966237187389,5.88054886201553
"IDE",4.53256965841884,4.93330264765672,4.89999689636903,5.0859396947636,4.27513061491621,5.13188792086231,4.90075198663082,4.67508092191012,5.02651867043714,5.05319340263286,4.78240671643493,4.85983276437693,4.86246887102702,4.67484451913362,4.15907556244613,4.38056079112531,4.48787209031799,4.24294559036514,4.0159867638237,4.11483193296933,4.0627228821798,4.16502471609103,4.3514526742723,4.68074117445623,4.58809673661255,4.32674475483059,4.06265959879094,4.23660269156693
"IFIT3",5.06200280822449,3.94737056790134,4.1445099164451,4.51031972024199,3.77873900416399,3.1504393235922,3.76741026875533,3.34275235808415,3.73920678943283,3.97001701816107,3.93580389045337,3.55026573076538,3.29429822347367,3.13087452300993,3.9376507438533,3.68483111942634,4.04271823997429,3.04533401870577,3.28827999613687,3.58492543917106,3.63633530570812,3.82838293235867,3.49893197132921,3.36640143531191,5.246488130076,4.43756370851259,4.0310887091083,4.06136759701957
"IFIT2",4.53644104199348,4.61624314183407,4.6948156845061,4.27597008363249,4.63650938448472,3.73795060785412,3.82071350680281,3.25740694818345,4.518851144581,3.82459010402039,4.15200817719104,3.69436723731498,4.06990876474918,2.69799573955496,4.39663931255601,3.72582650192999,4.02069270519374,3.08534501326108,3.81456287229305,3.21432198772062,5.38894443960687,3.80104264469549,4.02138490617247,3.01215393581137,4.52828821910805,3.90110531208905,3.56844759198859,4.14881843039557
"GPAM",6.34722613880946,6.44996352476352,6.67514091657635,5.94214441306262,7.54849416913956,5.36639902650304,5.69799520475044,5.59070631306696,5.6655897708058,5.39978020130614,6.57717017136506,6.38474442569485,7.31229813096361,5.90207697970705,6.85510380425635,7.00573532960268,5.51286524364012,5.15111106375874,7.36645008170338,5.32250848396677,7.1423257946641,7.06066340015706,6.87174519896196,5.59945545676047,5.46244163953688,6.89889490718881,6.44695437312963,5.42347894559559
